# SGA_ID DESI_NAME RA Dec z_desi BA G_R G_R_err V_0p4R26  V_0p4R26_err R_MAG_SB26_CORR R_MAG_SB26_ERR_CORR LOGDIST_AVG LOGDIST_AVG_ERR MAIN 
901575 DESIXJ08590036+5234131 134.751503 52.570308 0.0287 0.8124 0.4676 0.0067 81 17 14.9721 0.0508 0.2143 0.0900 0
902051 DESIXJ14124528+0933077 213.188657 9.552133 0.0241 0.6241 0.4263 0.0143 86 12 16.1813 0.0867 -0.1305 0.0692 0
902772 DESIXJ10465915+6003218 161.746467 60.056057 0.0185 0.3450 0.4953 0.0280 63 11 16.0817 0.1520 -0.0553 0.0814 0
903818 DESIXJ08214066+4410111 125.419435 44.169749 0.0240 0.9606 0.5995 0.0097 147 16 15.1354 0.0230 -0.2451 0.0614 0
904330 DESIXJ13255401+4746441 201.475054 47.778913 0.0392 0.4120 0.3887 0.0117 56 10 16.6051 0.1405 0.2269 0.0855 1
904377 DESIXJ14092532+1309232 212.355516 13.156447 0.0613 0.9366 0.3344 0.0108 44 10 16.4034 0.0270 0.6146 0.0987 0
905230 DESIXJ16450885+4336350 251.286892 43.609732 0.0266 0.7185 0.3647 0.0087 77 14 16.6096 0.0685 -0.1580 0.0834 0
908708 DESIXJ14442940+0510348 221.122507 5.176339 0.0146 0.4432 0.3821 0.0056 31 11 15.7257 0.1240 0.3549 0.1697 0
909851 DESIXJ11030109+1307472 165.754534 13.129785 0.0600 0.3144 0.8194 0.0600 224 14 15.2610 0.1593 -0.1195 0.0551 0
910209 DESIXJ16320204+4311489 248.008501 43.196913 0.0309 0.7571 0.4496 0.0156 69 15 15.7895 0.0614 0.1688 0.0940 0
910445 DESIXJ09303162+1058568 142.631754 10.982442 0.1721 0.8819 0.7797 0.0245 130 11 17.1510 0.0351 0.3022 0.0559 1
910721 DESIXJ13251550+1316332 201.314604 13.275889 0.0217 0.6432 0.4275 0.0232 65 12 15.4734 0.0841 0.1419 0.0851 0
912657 DESIXJ13333836-0142531 203.409833 -1.714750 0.1415 0.7534 0.6851 0.0104 262 21 16.6410 0.0571 -0.0917 0.0553 1
913104 DESIXJ11204596+2111153 170.191489 21.187586 0.0205 0.6159 0.3514 0.0228 50 12 16.9641 0.0907 -0.0232 0.1068 0
913493 DESIXJ15081508+3059511 227.062852 30.997516 0.0636 0.8247 0.5845 0.0208 127 9 15.6473 0.0490 0.1481 0.0533 0
914057 DESIXJ14403035+1428387 220.126471 14.477414 0.0179 0.7045 0.3175 0.0166 29 8 17.4946 0.0706 0.1168 0.1167 0
915986 DESIXJ13460707+5806014 206.529475 58.100400 0.0698 0.7480 0.6548 0.0090 137 8 15.3835 0.0620 0.1944 0.0516 0
916423 DESIXJ13392289+2333387 204.845393 23.560755 0.0259 0.5617 0.3954 0.0262 79 15 17.1768 0.1046 -0.2388 0.0866 0
916445 DESIXJ10523411+3916563 163.142129 39.282295 0.0359 0.3612 0.7664 0.0171 183 15 13.9312 0.1451 -0.1751 0.0581 0
916822 DESIXJ12542520+2220588 193.604992 22.349671 0.0948 0.5992 0.5765 0.0354 135 18 16.7354 0.0930 0.1019 0.0686 0
916855 DESIXJ00585547+0100180 14.731115 1.004992 0.0179 0.4820 0.2899 0.0199 25 11 16.0317 0.1167 0.4653 0.2129 0
917414 DESIXJ15521141+2456450 238.047526 24.945843 0.0927 0.3649 0.8849 0.0435 229 11 15.6673 0.1442 -0.0226 0.0527 0
917975 DESIXJ14415815+6247521 220.492291 62.797818 0.0526 0.7565 0.5071 0.0117 133 15 15.9900 0.0614 -0.0347 0.0628 0
919071 DESIXJ15552417+3610269 238.850692 36.174152 0.0084 0.6806 0.5317 0.0083 28 15 15.6318 0.0744 0.1090 0.2473 0
919136 DESIXJ10222767-0055341 155.615276 -0.926140 0.0485 0.6180 0.3794 0.0246 92 5 16.7656 0.0872 0.0091 0.0522 1
919986 DESIXJ16121523+4315048 243.063470 43.251320 0.0533 0.4569 0.6795 0.0216 128 32 15.5523 0.1249 0.0867 0.1083 1
920513 DESIXJ14590072+2217337 224.752980 22.292700 0.1254 0.2949 0.6772 0.0554 190 10 16.4480 0.1636 0.0891 0.0544 0
920990 DESIXJ13181628+1117024 199.567851 11.284007 0.0515 0.6560 0.4499 0.0270 91 6 16.5502 0.0832 0.0819 0.0540 0
922552 DESIXJ01163799+1434275 19.158283 14.574300 0.0425 0.2850 0.3564 0.0652 80 10 16.0350 0.1655 0.1793 0.0674 0
925572 DESIXJ11192586+6229025 169.857740 62.484028 0.0109 0.8264 0.4084 0.0238 32 22 14.5210 0.0464 0.4274 0.2825 0
925835 DESIXJ10242741+0602294 156.114203 6.041493 0.1218 0.7111 0.7274 0.0114 232 6 15.9120 0.0709 0.0479 0.0484 0
925925 DESIXJ12184290+0547201 184.678736 5.788909 0.0086 0.7363 0.6779 0.0058 71 29 14.7564 0.0651 -0.1348 0.1959 0
926049 DESIXJ07531368+2413354 118.307007 24.226502 0.1235 0.5262 0.9702 0.0284 253 11 15.6636 0.1076 0.0587 0.0511 1
926573 DESIXJ12584568+0241012 194.690323 2.683671 0.0367 0.7410 0.3941 0.0349 89 8 15.7823 0.0705 0.1143 0.0583 0
928871 DESIXJ16265128+2946402 246.713658 29.777844 0.0476 0.7819 0.3147 0.0135 156 18 17.0539 0.0511 -0.3779 0.0623 0
929184 DESIXJ15290993+4054252 232.291390 40.907013 0.0088 0.4662 0.3915 0.0051 45 15 15.8785 0.1207 -0.1885 0.1476 0
930513 DESIXJ09145780+1107139 138.740839 11.120531 0.0612 0.4931 0.2423 0.0386 85 11 15.5541 0.1176 0.3693 0.0667 0
930698 DESIXJ11374716+0039508 174.446520 0.664116 0.1069 0.4465 0.8151 0.0426 157 11 15.9975 0.1256 0.1985 0.0554 1
930763 DESIXJ13324739+3449584 203.197473 34.832900 0.0562 0.6712 0.6193 0.0078 144 16 16.6904 0.0848 -0.1990 0.0616 1
931373 DESIXJ11393454+5642236 174.893934 56.706542 0.0661 0.6929 0.6108 0.0171 139 16 16.0279 0.0741 0.0351 0.0621 0
932075 DESIXJ12291139+0107124 187.297464 1.120122 0.1180 0.8030 1.0342 0.0392 63 41 16.3231 0.0570 0.7233 0.2768 0
933546 DESIXJ12414670+1129180 190.444588 11.488344 0.0041 0.6660 0.6121 0.0036 87 35 13.8029 0.0832 -0.3447 0.1857 0
934309 DESIXJ13121582+5851256 198.065898 58.857113 0.0524 0.6793 0.4084 0.0170 65 9 16.9852 0.0747 0.1830 0.0693 0
935180 DESIXJ13510713-0226296 207.779694 -2.441553 0.0255 0.5186 0.2516 0.0239 68 5 16.2360 0.1093 0.0378 0.0570 1
935648 DESIXJ14365689+0313300 219.237037 3.224996 0.0260 0.6200 0.6828 0.0202 15 29 14.7152 0.0862 1.2251 0.3535 0
937287 DESIXJ08420333+0646097 130.513870 6.769364 0.0621 0.4523 0.2741 0.0488 95 9 16.6297 0.1273 0.1300 0.0590 0
937677 DESIXJ08134033+1651381 123.418042 16.860585 0.0431 0.7542 0.4141 0.0233 101 7 15.6540 0.0582 0.1249 0.0531 0
938543 DESIXJ14453734+0326003 221.405583 3.433430 0.0276 0.8241 0.7638 0.0040 29 17 15.0053 0.0418 0.8067 0.2608 0
939496 DESIXJ06475380+5526173 101.974155 55.438145 0.0397 0.5415 0.3520 0.0165 118 11 15.5185 0.1056 0.0227 0.0593 1
940192 DESIXJ00534316-0746203 13.429819 -7.772309 0.0555 0.8337 0.5467 0.0168 162 17 15.5438 0.0387 -0.0445 0.0601 0
941091 DESIXJ07251383+5642548 111.307612 56.715210 0.0380 0.5367 0.7318 0.0212 113 11 15.1903 0.1067 0.0992 0.0603 0
943595 DESIXJ18060269+3938546 271.511219 39.648493 0.0408 0.6474 0.6353 0.0180 101 13 15.2611 0.0827 0.1599 0.0666 1
944332 DESIXJ15540996+6008103 238.541511 60.136185 0.0361 0.8152 0.3918 0.0114 110 17 15.7104 0.0505 -0.0236 0.0733 0
946694 DESIXJ02264809-0319050 36.700358 -3.318058 0.0539 0.8329 0.4213 0.0175 98 17 16.1442 0.0514 0.1249 0.0796 1
949246 DESIXJ13513075+7250203 207.878129 72.838980 0.0357 0.6977 0.7957 0.0138 115 24 15.9607 0.0704 -0.1008 0.0922 0
951153 DESIXJ13301715+3120050 202.571466 31.334715 0.0162 0.6495 0.3500 0.0107 68 13 14.2871 0.0838 0.2260 0.0849 0
952193 DESIXJ11491633-0708596 177.318035 -7.149877 0.0758 0.5084 0.7852 0.0323 237 13 15.5576 0.1122 -0.1152 0.0525 0
952845 DESIXJ14204923+0752091 215.205111 7.869191 0.0229 0.5714 0.5483 0.0380 32 19 15.2500 0.0997 0.6183 0.2603 0
954010 DESIXJ06170123+6916557 94.255116 69.282145 0.0186 0.6582 0.6096 0.0105 125 13 14.5883 0.0800 -0.1693 0.0599 1
956179 DESIXJ11111084-0628034 167.795163 -6.467617 0.0292 0.4077 0.8531 0.0346 171 10 14.0838 0.1353 -0.0076 0.0539 0
956574 DESIXJ13330836+3636333 203.284835 36.609250 0.0164 0.6604 0.2195 0.0212 29 12 16.3224 0.0857 0.3043 0.1960 0
960001 DESIXJ16220053+1430580 245.502213 14.516099 0.0341 0.7075 0.4308 0.1116 44 14 16.7946 0.1055 0.3012 0.1383 0
960788 DESIXJ07165275+5406069 109.219775 54.101917 0.0377 0.1656 0.8503 0.0093 124 5 15.1483 0.1864 0.0527 0.0539 0
961501 DESIXJ18270031+5557186 276.751277 55.955164 0.1038 0.7240 0.7502 0.0352 284 21 15.7364 0.0695 -0.1177 0.0543 0
964302 DESIXJ01562210-0413046 29.092064 -4.217956 0.0494 0.6040 0.4647 0.0103 89 4 15.4362 0.0909 0.2769 0.0515 0
965930 DESIXJ12120071-0046033 183.002972 -0.767571 0.0718 0.2380 1.0670 0.0538 33 10 15.4816 0.1735 1.0368 0.1365 0
966480 DESIXJ16533940+1403191 253.414178 14.055295 0.0861 0.6235 0.9044 0.0332 352 4 15.0114 0.0870 -0.1995 0.0482 0
967462 DESIXJ10160867+2438297 154.036145 24.641581 0.0213 0.9347 0.3948 0.0094 31 21 15.6213 0.0339 0.5287 0.2803 0
967669 DESIXJ12570914+1052089 194.288098 10.869146 0.0560 0.2123 0.6464 0.0360 169 10 15.7142 0.1762 -0.0793 0.0554 0
967701 DESIXJ09164783+1127093 139.199279 11.452591 0.0166 0.3220 0.5053 0.0125 115 5 14.0895 0.1520 -0.0320 0.0527 0
968399 DESIXJ08515800+7148525 132.991677 71.814580 0.0117 0.5333 0.5596 0.0126 25 13 13.5530 0.1112 0.7795 0.2403 0
968875 DESIXJ14335056-0455032 218.460676 -4.917567 0.0318 0.5183 0.3438 0.0280 90 6 14.5292 0.1087 0.3024 0.0538 1
969076 DESIXJ12460932-0155450 191.538823 -1.929155 0.0853 0.4072 0.8086 0.0398 149 8 16.0845 0.1346 0.0987 0.0532 1
969430 DESIXJ10070286-0457563 151.761926 -4.965632 0.0332 0.7265 0.3905 0.0133 44 15 17.2174 0.0627 0.1989 0.1619 1
969521 DESIXJ03270397-1324152 51.766522 -13.404230 0.1487 0.4293 1.0420 0.0305 294 29 16.1781 0.1280 -0.0535 0.0603 0
969625 DESIXJ12222168+1036059 185.590319 10.601651 0.0070 0.4882 0.5841 0.0056 65 37 14.3993 0.1206 -0.0940 0.2565 1
970155 DESIXJ11305504-0531147 172.729348 -5.520757 0.1190 0.3908 0.6668 0.0356 891 11 16.6666 0.1402 -0.8895 0.0499 0
970289 DESIXJ15095563+4459277 227.481804 44.991016 0.0672 0.9399 0.5847 0.0231 200 29 15.8088 0.0346 -0.1404 0.0699 0
970571 DESIXJ11135927+1119450 168.496962 11.329168 0.0097 0.2063 0.4394 0.0181 26 12 15.9072 0.1779 0.2764 0.2276 0
975328 DESIXJ21594782+1042472 329.949246 10.713122 0.1293 0.4118 0.9060 0.0139 60 11 16.0719 0.1342 0.8228 0.0859 0
975548 DESIXJ08384927+6721590 129.705296 67.366397 0.0131 0.8083 0.4228 0.0037 44 20 15.1621 0.0539 0.1221 0.2102 0
977928 DESIXJ00233307+0031240 5.887805 0.523331 0.0737 0.4107 0.0389 0.0601 108 11 16.8921 0.1370 0.0657 0.0611 0
978408 DESIXJ01504155-0356175 27.673141 -3.938182 0.0181 0.5706 0.8091 0.0132 233 9 13.1132 0.1048 -0.2481 0.0504 1
978658 DESIXJ09482423-0352171 147.100967 -3.871405 0.0131 0.6466 0.2841 0.0135 36 13 16.1106 0.0805 0.1498 0.1637 0
981033 DESIXJ22581045+0408100 344.543543 4.136107 0.0629 0.4474 0.9265 0.0165 169 15 14.7740 0.1249 0.1481 0.0582 0
981424 DESIXJ18201707+5648118 275.071113 56.803270 0.1090 0.7588 0.7209 0.0232 214 15 16.1878 0.0647 -0.0056 0.0536 0
984279 DESIXJ09543097-0652078 148.629047 -6.868824 0.0219 0.4400 0.3494 0.0216 26 11 15.5550 0.1273 0.6685 0.1991 0
986416 DESIXJ12255246+0548335 186.468597 5.809296 0.0051 0.3806 0.3612 0.0121 577 29 14.0331 0.1376 -1.4163 0.0527 0
987186 DESIXJ23493429-0650208 357.392878 -6.839108 0.0966 0.5870 0.3939 0.0197 140 6 16.4224 0.0925 0.1420 0.0508 1
987381 DESIXJ16361094+4004186 249.045565 40.071822 0.0305 0.9284 0.4387 0.0179 106 23 14.6215 0.0319 0.1481 0.0948 0
988146 DESIXJ04294618-0854550 67.442399 -8.915275 0.0332 0.4698 0.8301 0.0513 143 11 16.1976 0.1240 -0.2918 0.0558 0
988352 DESIXJ23253356+1415153 351.389827 14.254250 0.0126 0.5436 0.6774 0.0236 366 25 16.6422 0.1022 -1.4064 0.0538 0
989076 DESIXJ15582800+0555298 239.616675 5.924949 0.0529 0.4291 0.6642 0.0575 26 14 16.8189 0.1339 0.7700 0.2474 0
989487 DESIXJ09173567+3339138 139.398639 33.653820 0.0228 0.6636 0.7635 0.0141 93 38 15.7588 0.0776 -0.1035 0.1873 1
989830 DESIXJ01001167-0017534 15.048629 -0.298161 0.1136 0.2817 0.8190 0.0304 83 20 16.1722 0.1635 0.5679 0.1056 0
989891 DESIXJ15133013+2535283 228.375553 25.591196 0.0476 0.8004 0.4672 0.0134 103 7 16.2597 0.0504 0.0246 0.0533 0
991434 DESIXJ11173859+1322336 169.410800 13.376001 0.0481 0.5770 0.6714 0.0136 124 12 14.2814 0.0960 0.3259 0.0589 0
991476 DESIXJ15244627+3348260 231.192804 33.807224 0.0823 0.3281 0.7758 0.0242 190 20 15.5083 0.1531 0.0568 0.0621 1
992320 DESIXJ14544320+0440026 223.679980 4.667383 0.0455 0.4851 0.3185 0.0171 76 9 16.3148 0.1152 0.1829 0.0658 1
993470 DESIXJ11371429+1148059 174.309525 11.801626 0.0358 0.8032 0.3651 0.0134 97 16 15.6696 0.0498 0.0778 0.0753 0
995263 DESIXJ12112752+0255324 182.864654 2.925679 0.0044 0.7272 0.4161 0.0021 45 15 14.2107 0.0627 -0.0091 0.1569 0
996346 DESIXJ15415401+2959290 235.475030 29.991380 0.0591 0.7501 0.6837 0.0202 231 25 15.1248 0.0613 -0.1317 0.0607 0
996618 DESIXJ12592588+4343172 194.857818 43.721444 0.0449 0.5413 0.3445 0.0421 75 11 16.3490 0.1114 0.1597 0.0735 0
996973 DESIXJ16001382+1750539 240.057600 17.848301 0.0069 0.7972 0.3895 0.0226 38 15 16.0594 0.0486 -0.1607 0.1904 0
997361 DESIXJ12250348+1314408 186.264514 13.244678 0.0032 0.9113 0.6832 0.0024 115 57 15.1295 0.0274 -0.8514 0.2304 0
997867 DESIXJ15360647+3450125 234.026973 34.836805 0.0655 0.3457 0.9148 0.0490 200 12 15.9788 0.1535 -0.1739 0.0545 0
998212 DESIXJ09332890+1143455 143.370402 11.729314 0.0433 0.6251 0.4685 0.0144 154 13 15.2272 0.0883 -0.0341 0.0569 0
998405 DESIXJ10223137+0041349 155.630724 0.693037 0.0338 0.3742 0.9100 0.0200 149 16 13.0235 0.1411 0.3367 0.0634 0
998790 DESIXJ16313584+1338137 247.899330 13.637131 0.0260 0.5912 0.4006 0.0332 29 17 14.4741 0.0953 0.8739 0.2574 0
1001008 DESIXJ12334722+5644302 188.446743 56.741727 0.0539 0.8316 1.1812 0.0256 184 14 15.3566 0.0458 -0.1118 0.0541 0
1003542 DESIXJ14151275+0356130 213.803123 3.936934 0.0595 0.8799 0.3529 0.0141 35 10 17.3280 0.0336 0.5456 0.1332 0
1004120 DESIXJ10355469+6251569 158.977859 62.865795 0.0958 0.6391 0.5577 0.0192 169 14 16.0714 0.0834 0.0988 0.0565 0
1004585 DESIXJ11173557+3623361 169.398207 36.393355 0.0384 0.7871 0.3697 0.0170 71 17 15.8755 0.0601 0.2415 0.1065 0
1006020 DESIXJ16323407+3946402 248.141945 39.777820 0.0293 0.8431 0.7458 0.0050 34 29 15.8997 0.0416 0.5428 0.3054 0
1006057 DESIXJ16133435+1838477 243.393120 18.646576 0.0786 0.5625 0.8035 0.0186 274 10 15.8696 0.0991 -0.2515 0.0500 0
1006262 DESIXJ03140410-0000294 48.517092 -0.008154 0.0748 0.5655 0.3884 0.0282 15 5 16.8990 0.0991 1.2148 0.1628 0
1006421 DESIXJ10231041+1757457 155.793392 17.962692 0.0118 0.7219 0.5446 0.0196 127 7 13.6013 0.0652 -0.1246 0.0510 1
1006519 DESIXJ10184183+0649181 154.674298 6.821690 0.1003 0.4111 0.8606 0.0567 306 12 15.6259 0.1394 -0.1343 0.0516 0
1006590 DESIXJ14151208+1428019 213.800327 14.467188 0.1292 0.8069 0.9726 0.0137 762 31 15.6703 0.0489 -0.5734 0.0492 0
1006971 DESIXJ13203067+5648087 200.127784 56.802415 0.0810 0.7157 0.5446 0.0211 188 14 15.6626 0.0704 0.0208 0.0543 0
1007344 DESIXJ23351952+0111291 353.831328 1.191407 0.0196 0.4153 0.1534 0.0346 20 9 17.4524 0.1331 0.3536 0.2232 0
1007415 DESIXJ07395511+3902286 114.979641 39.041286 0.0106 0.6271 0.3682 0.0072 61 11 16.1034 0.0865 -0.3334 0.0838 0
1007578 DESIXJ15220955+4823319 230.539777 48.392194 0.0381 0.3269 0.3211 0.0468 56 10 15.4577 0.1534 0.4533 0.0827 0
1007853 DESIXJ15011535+0129534 225.313961 1.498157 0.0071 0.5998 0.5764 0.0074 39 26 16.0011 0.0901 -0.1330 0.2773 0
1009427 DESIXJ11540876+1044094 178.536495 10.735940 0.0433 0.3326 0.6847 0.0663 17 18 16.3366 0.1566 1.0354 0.3324 0
1009790 DESIXJ13130364+1225144 198.265151 12.420676 0.0258 0.5664 0.4403 0.0256 93 14 16.2990 0.1027 -0.1598 0.0723 0
1009803 DESIXJ09065378+1734012 136.724096 17.567011 0.0662 0.7325 0.4467 0.0268 49 16 16.4991 0.0628 0.5624 0.1504 0
1013042 DESIXJ13321036+6246041 203.043187 62.767811 0.0095 0.6517 0.7716 0.0046 189 15 11.5191 0.0958 -0.0683 0.0558 0
1013381 DESIXJ00535353-0032494 13.473026 -0.547054 0.1434 0.5305 0.9602 0.0269 296 38 16.3027 0.1056 -0.1050 0.0660 0
1014000 DESIXJ12014365+0945129 180.431867 9.753589 0.0407 0.8349 0.2733 0.0217 38 17 17.1623 0.0490 0.3710 0.2138 0
1014166 DESIXJ16085632+3150467 242.234658 31.846310 0.0319 0.9123 0.5403 0.0154 115 44 15.4983 0.0264 -0.0488 0.1815 1
1014184 DESIXJ08115863+1348423 122.994275 13.811740 0.0540 0.5909 0.5835 0.0226 146 13 15.1758 0.0928 0.0948 0.0570 1
1014873 DESIXJ16000125+1418417 240.005195 14.311591 0.0942 0.8763 0.6164 0.0136 304 20 15.5278 0.0345 -0.1487 0.0524 0
1018103 DESIXJ01270355-0015241 21.764776 -0.256686 0.0178 0.5759 0.6739 0.0102 168 26 15.9847 0.0958 -0.6491 0.0736 0
1018914 DESIXJ15201288+2829158 230.053669 28.487709 0.0756 0.3400 0.2789 0.0612 109 10 16.2131 0.1545 0.2185 0.0601 0
1019231 DESIXJ12103562+5102320 182.648418 51.042231 0.1709 0.5257 0.9934 0.0325 174 14 15.9255 0.1111 0.3634 0.0561 0
1019348 DESIXJ10344280+0301129 158.678331 3.020238 0.0725 0.7934 0.3888 0.0262 28 8 16.1223 0.0541 1.0073 0.1344 0
1019501 DESIXJ12541261+0048091 193.552543 0.802523 0.0040 0.6117 0.4396 0.0169 19 14 14.8496 0.0886 0.3135 0.2935 0
1019596 DESIXJ15481613+5241168 237.067226 52.687993 0.0420 0.8678 0.3853 0.0061 89 20 15.8829 0.0358 0.1161 0.0992 0
1021065 DESIXJ12422508+6331519 190.604485 63.531093 0.0366 0.6749 0.2641 0.0138 45 14 16.8833 0.0776 0.2579 0.1370 0
1021448 DESIXJ15110088+5233292 227.753683 52.558103 0.0119 0.5894 0.4170 0.0108 33 23 14.8350 0.0953 0.3784 0.2847 0
1021468 DESIXJ15401107+0043145 235.046124 0.720689 0.0997 0.6503 0.6372 0.0190 65 14 16.0269 0.0792 0.6931 0.0938 0
1023307 DESIXJ12175201-0054264 184.466727 -0.907347 0.0211 0.5717 0.5119 0.0242 105 12 15.3717 0.0961 -0.1287 0.0624 0
1023493 DESIXJ14252573+1800210 216.357189 18.005835 0.0286 0.8803 0.4321 0.0188 13 22 15.0482 0.0418 1.2763 0.3533 0
1023512 DESIXJ00515963-0029119 12.998449 -0.486639 0.0054 0.5655 0.5517 0.0093 30 10 13.8126 0.1006 0.2053 0.1554 0
1024991 DESIXJ21362438-0800366 324.101568 -8.010167 0.0528 0.9525 0.4559 0.0146 126 33 16.1659 0.0240 -0.0411 0.1116 1
1027516 DESIXJ14581339+4820285 224.555803 48.341244 0.0372 0.5197 0.6388 0.0181 90 11 14.8989 0.1148 0.2558 0.0657 0
1028342 DESIXJ13250714-0057362 201.279766 -0.960068 0.0852 0.6241 0.5005 0.0311 125 13 16.9267 0.0877 0.0334 0.0604 1
1029011 DESIXJ23405979-0144588 355.249118 -1.749668 0.0307 0.2776 0.4092 0.0115 49 9 15.6143 0.1609 0.3933 0.0830 0
1029672 DESIXJ14340096-0303385 218.503991 -3.060683 0.0431 0.7135 0.3070 0.0180 21 13 16.3729 0.0662 0.8871 0.2662 0
1030257 DESIXJ18185172+6818131 274.715483 68.303643 0.0057 0.6108 0.3364 0.0198 20 16 16.3738 0.0931 -0.0253 0.3032 0
1030321 DESIXJ02014436+0638302 30.434837 6.641710 0.0189 0.6670 0.6058 0.0091 86 13 14.5862 0.0846 0.0540 0.0740 0
1030699 DESIXJ13425265+1457567 205.719379 14.965760 0.0735 0.6337 0.8574 0.0383 242 18 15.9704 0.0890 -0.2245 0.0545 0
1031049 DESIXJ00204118+2235329 5.171583 22.592474 0.0245 0.3386 0.5150 0.0130 133 10 13.3869 0.1507 0.1462 0.0575 0
1031862 DESIXJ12570947-0500591 194.289459 -5.016415 0.0164 0.3308 0.4763 0.0482 88 10 14.8887 0.1535 -0.0284 0.0645 1
1032318 DESIXJ01370277-1136247 24.261547 -11.606870 0.0639 0.4922 0.3394 0.0309 53 9 16.9391 0.1143 0.4006 0.0828 0
1032696 DESIXJ13425654-0623031 205.735588 -6.384200 0.0940 0.4838 0.7568 0.0281 537 13 15.1558 0.1195 -0.3990 0.0497 0
1033299 DESIXJ11234512-0050175 170.938013 -0.838202 0.0089 0.3885 0.3446 0.0173 40 4 16.1510 0.1367 -0.0600 0.0632 0
1033905 DESIXJ12291820+1008090 187.325849 10.135834 0.0000 0.6536 0.5650 0.0037 49 31 14.7925 0.0795 -0.8641 0.2703 0
1033957 DESIXJ01361754+0334429 24.073068 3.578583 0.0582 0.3615 0.9535 0.0416 308 14 15.0752 0.1471 -0.3034 0.0526 0
1034693 DESIXJ11013894+3036305 165.412235 30.608476 0.0056 0.7148 0.3158 0.0063 18 14 16.3394 0.0632 0.1742 0.3031 0
1036505 DESIXJ11042458+7106585 166.102417 71.116240 0.0407 0.2292 0.8966 0.0406 177 10 15.9488 0.1852 -0.2909 0.0560 0
1037833 DESIXJ14392446+1005520 219.851916 10.097769 0.0349 0.7342 0.6300 0.0233 167 14 15.7616 0.0636 -0.2733 0.0562 0
1039937 DESIXJ13411892+1934456 205.328846 19.579347 0.0688 0.6835 0.6941 0.0567 22 21 15.4587 0.0809 1.2536 0.3260 0
1043195 DESIXJ12532119-0458393 193.338297 -4.977585 0.0047 0.6966 0.4240 0.0031 83 41 14.8649 0.0746 -0.4805 0.2328 0
1045891 DESIXJ21212604-0150003 320.358485 -1.833412 0.0548 0.6405 0.5195 0.0087 165 6 14.7226 0.0804 0.1055 0.0496 0
1046440 DESIXJ01202418+0549431 20.100762 5.828648 0.0072 0.6816 0.4162 0.0024 14 14 15.1222 0.0792 0.5167 0.3148 0
1052057 DESIXJ11451130+6142305 176.297073 61.708484 0.0355 0.4694 0.5564 0.0293 324 11 13.4369 0.1217 -0.2059 0.0504 0
1053082 DESIXJ13585488+2934357 209.728646 29.576593 0.0770 0.7298 0.4415 0.0320 44 14 15.6701 0.0726 0.8482 0.1397 0
1056952 DESIXJ15515407+3706107 237.975280 37.102964 0.0398 0.4923 0.3575 0.0229 34 11 15.3224 0.1163 0.7768 0.1443 0
1058062 DESIXJ17143470+6742524 258.644576 67.714553 0.1008 0.3756 0.8524 0.0156 211 5 15.8895 0.1431 0.0189 0.0506 0
1058096 DESIXJ17273463+3217323 261.894293 32.292295 0.0150 0.9748 0.4158 0.0112 12 28 14.3502 0.0175 1.1663 0.3584 0
1058290 DESIXJ20574535+0014597 314.438942 0.249925 0.0520 0.5850 0.2606 0.0561 121 13 16.0817 0.1046 -0.0037 0.0612 0
1059339 DESIXJ12401600-0740576 190.066647 -7.682661 0.0074 0.2902 0.3121 0.0221 30 5 15.6411 0.1591 0.1333 0.0775 0
1062680 DESIXJ11472022+5229185 176.834270 52.488475 0.0474 0.6981 0.4357 0.0167 137 7 15.3691 0.0752 0.0387 0.0507 1
1063208 DESIXJ23210150-1117488 350.256257 -11.296892 0.0689 0.6934 0.3546 0.0175 57 13 16.9413 0.0688 0.3933 0.1005 0
1063931 DESIXJ11240392-0717190 171.016349 -7.288600 0.0291 0.6352 0.4865 0.0144 140 10 14.4593 0.0834 0.0171 0.0547 1
1065113 DESIXJ14494721-0355423 222.446690 -3.928420 0.0261 0.6389 0.5256 0.0132 88 6 15.2523 0.0825 0.0855 0.0541 1
1066749 DESIXJ10314796+1023498 157.949841 10.397176 0.1064 0.7718 0.7064 0.0201 108 25 16.4974 0.0568 0.3293 0.0997 1
1068877 DESIXJ15402119+1558100 235.088305 15.969451 0.0502 0.6598 0.7056 0.0456 168 13 16.0078 0.0857 -0.1815 0.0549 0
1069458 DESIXJ03345426-0941190 53.726096 -9.688599 0.0321 0.5366 0.6047 0.0244 147 11 14.8591 0.1087 -0.0683 0.0559 1
1070280 DESIXJ14494482+5042392 222.436770 50.710879 0.0134 0.8938 0.7000 0.0063 86 25 14.6418 0.0477 -0.0715 0.1285 0
1070381 DESIXJ15013873+1135597 225.411359 11.599926 0.0340 0.5635 0.4233 0.0439 67 11 16.3402 0.1026 0.1383 0.0790 0
1070707 DESIXJ10204700-0145578 155.195824 -1.766069 0.0559 0.8549 0.8915 0.0146 162 36 15.1993 0.0369 0.0455 0.0942 1
1071257 DESIXJ08200205+3148297 125.008546 31.808244 0.1370 0.4639 0.5317 0.0215 333 11 16.3966 0.1196 -0.1920 0.0502 0
1072710 DESIXJ11541149-0107526 178.547857 -1.131290 0.0111 0.6692 0.4583 0.0215 38 13 15.2649 0.0864 0.2260 0.1571 1
1073844 DESIXJ13295268+4711434 202.469498 47.195376 0.0016 0.8607 0.6702 0.0006 111 9 8.1925 0.0418 0.1242 0.0557 0
