SGA_ID,Predicted_Type_spiral,Predicted_Type_elliptical,Predicted_Type_irregular,Predicted_Type_lenticular,Predicted_Type
17860.0,Spiral,Other,Other,Other,Spiral
17858.0,Spiral,Other,Other,Other,Spiral
17853.0,Spiral,Other,Other,Other,Spiral
17369.0,Other,Other,Irregular,Other,Irregular
17495.0,Spiral,Other,Other,Other,Spiral
17574.0,Other,Other,Irregular,Other,Irregular
17650.0,Spiral,Other,Other,Other,Spiral
17741.0,Spiral,Other,Other,Other,Spiral
17758.0,Spiral,Other,Other,Other,Spiral
17817.0,Spiral,Other,Other,Other,Spiral
17680.0,Spiral,Other,Other,Other,Spiral
17365.0,Other,Other,Irregular,Other,Irregular
18110.0,Spiral,Other,Other,Other,Spiral
18152.0,Spiral,Other,Other,Other,Spiral
18947.0,Spiral,Other,Other,Other,Spiral
18933.0,Spiral,Other,Other,Other,Spiral
18928.0,Spiral,Other,Other,Other,Spiral
18900.0,Spiral,Other,Other,Other,Spiral
18867.0,Other,Other,Irregular,Other,Irregular
18837.0,Other,Other,Irregular,Other,Irregular
18827.0,Spiral,Other,Other,Other,Spiral
18819.0,Other,Other,Irregular,Other,Irregular
18745.0,Spiral,Other,Other,Other,Spiral
18710.0,Spiral,Other,Other,Other,Spiral
18684.0,Other,Other,Irregular,Other,Irregular
18644.0,Spiral,Other,Other,Other,Spiral
18479.0,Spiral,Other,Other,Other,Spiral
18194.0,Spiral,Other,Other,Other,Spiral
18256.0,Other,Other,Irregular,Other,Irregular
18280.0,Spiral,Other,Other,Other,Spiral
18317.0,Other,Other,Other,Lenticular,Lenticular
18389.0,Spiral,Other,Other,Other,Spiral
18425.0,Other,Other,Irregular,Other,Irregular
18477.0,Spiral,Other,Other,Other,Spiral
18291.0,Spiral,Other,Other,Other,Spiral
17352.0,Other,Other,Irregular,Other,Irregular
17275.0,Other,Other,Irregular,Other,Irregular
16088.0,Spiral,Other,Other,Other,Spiral
16075.0,Spiral,Other,Other,Other,Spiral
16037.0,Spiral,Other,Other,Other,Spiral
16032.0,Spiral,Other,Other,Other,Spiral
15860.0,Other,Other,Irregular,Other,Irregular
15813.0,Other,Other,Irregular,Other,Irregular
15691.0,Other,Other,Irregular,Other,Irregular
15669.0,Other,Other,Irregular,Other,Irregular
15647.0,Spiral,Other,Other,Other,Spiral
15354.0,Spiral,Other,Other,Other,Spiral
15368.0,Other,Other,Irregular,Other,Irregular
15413.0,Spiral,Other,Other,Other,Spiral
15474.0,Spiral,Other,Other,Other,Spiral
16152.0,Spiral,Other,Other,Other,Spiral
15478.0,Other,Other,Irregular,Other,Irregular
15542.0,Other,Other,Irregular,Other,Irregular
15546.0,Spiral,Other,Other,Other,Spiral
15551.0,Spiral,Other,Other,Other,Spiral
15567.0,Spiral,Other,Other,Other,Spiral
15631.0,Spiral,Other,Other,Other,Spiral
15509.0,Other,Other,Irregular,Other,Irregular
17286.0,Other,Other,Irregular,Other,Irregular
16197.0,Spiral,Other,Other,Other,Spiral
16228.0,Spiral,Other,Other,Other,Spiral
17249.0,Spiral,Other,Other,Other,Spiral
17144.0,Spiral,Other,Other,Other,Spiral
17104.0,Other,Other,Irregular,Other,Irregular
17042.0,Other,Other,Irregular,Other,Irregular
17014.0,Spiral,Other,Other,Other,Spiral
17002.0,Spiral,Other,Other,Other,Spiral
16916.0,Spiral,Other,Other,Other,Spiral
16901.0,Spiral,Other,Other,Other,Spiral
16878.0,Spiral,Other,Other,Other,Spiral
16877.0,Spiral,Other,Other,Other,Spiral
16858.0,Spiral,Other,Other,Other,Spiral
16810.0,Spiral,Other,Other,Other,Spiral
16753.0,Other,Other,Irregular,Other,Irregular
16256.0,Spiral,Other,Other,Other,Spiral
16319.0,Other,Other,Irregular,Other,Irregular
16321.0,Spiral,Other,Other,Other,Spiral
16337.0,Spiral,Other,Other,Other,Spiral
16418.0,Spiral,Other,Other,Other,Spiral
16443.0,Other,Other,Irregular,Other,Irregular
16209.0,Other,Other,Irregular,Other,Irregular
16445.0,Spiral,Other,Other,Other,Spiral
16622.0,Other,Other,Irregular,Other,Irregular
16678.0,Spiral,Other,Other,Other,Spiral
16714.0,Spiral,Other,Other,Other,Spiral
16454.0,Spiral,Other,Other,Other,Spiral
22608.0,Spiral,Other,Other,Other,Spiral
18958.0,Spiral,Other,Other,Other,Spiral
19041.0,Other,Elliptical,Other,Other,Elliptical
21558.0,Spiral,Other,Other,Other,Spiral
21553.0,Other,Other,Irregular,Other,Irregular
21535.0,Other,Other,Irregular,Other,Irregular
21522.0,Spiral,Other,Other,Other,Spiral
21485.0,Other,Other,Other,Lenticular,Lenticular
21419.0,Spiral,Other,Other,Other,Spiral
21386.0,Spiral,Other,Other,Other,Spiral
21302.0,Other,Other,Irregular,Other,Irregular
21299.0,Spiral,Other,Other,Other,Spiral
21193.0,Spiral,Other,Other,Other,Spiral
21185.0,Spiral,Other,Other,Other,Spiral
21176.0,Spiral,Other,Other,Other,Spiral
20803.0,Spiral,Other,Other,Other,Spiral
20827.0,Spiral,Other,Other,Other,Spiral
20832.0,Other,Other,Irregular,Other,Irregular
20840.0,Spiral,Other,Other,Other,Spiral
20867.0,Spiral,Other,Other,Other,Spiral
20910.0,Other,Other,Irregular,Other,Irregular
20952.0,Other,Other,Irregular,Other,Irregular
20993.0,Spiral,Other,Other,Other,Spiral
21041.0,Spiral,Other,Other,Other,Spiral
21083.0,Spiral,Other,Other,Other,Spiral
20948.0,Spiral,Other,Other,Other,Spiral
20792.0,Spiral,Other,Other,Other,Spiral
21592.0,Spiral,Other,Other,Other,Spiral
22582.0,Spiral,Other,Other,Other,Spiral
22555.0,Other,Other,Irregular,Other,Irregular
22448.0,Spiral,Other,Other,Other,Spiral
22426.0,Spiral,Other,Other,Other,Spiral
22401.0,Spiral,Other,Other,Other,Spiral
22256.0,Spiral,Other,Other,Other,Spiral
22250.0,Other,Other,Irregular,Other,Irregular
22031.0,Other,Other,Irregular,Other,Irregular
22014.0,Spiral,Other,Other,Other,Spiral
21681.0,Spiral,Other,Other,Other,Spiral
21760.0,Spiral,Other,Other,Other,Spiral
21762.0,Spiral,Other,Other,Other,Spiral
21802.0,Spiral,Other,Other,Other,Spiral
21851.0,Other,Other,Irregular,Other,Irregular
21646.0,Other,Other,Irregular,Other,Irregular
21871.0,Other,Other,Irregular,Other,Irregular
21911.0,Other,Other,Irregular,Other,Irregular
21928.0,Other,Other,Irregular,Other,Irregular
21948.0,Other,Other,Irregular,Other,Irregular
19027.0,Spiral,Other,Other,Other,Spiral
20573.0,Spiral,Other,Other,Other,Spiral
19611.0,Spiral,Other,Other,Other,Spiral
19575.0,Spiral,Other,Other,Other,Spiral
19559.0,Spiral,Other,Other,Other,Spiral
19527.0,Spiral,Other,Other,Other,Spiral
19521.0,Spiral,Other,Other,Other,Spiral
19506.0,Spiral,Other,Other,Other,Spiral
19500.0,Spiral,Other,Other,Other,Spiral
19485.0,Spiral,Other,Other,Other,Spiral
19438.0,Spiral,Other,Other,Other,Spiral
19066.0,Spiral,Other,Other,Other,Spiral
19104.0,Spiral,Other,Other,Other,Spiral
19118.0,Other,Other,Other,Lenticular,Lenticular
19185.0,Spiral,Other,Other,Other,Spiral
19676.0,Spiral,Other,Other,Other,Spiral
19251.0,Spiral,Other,Other,Other,Spiral
19279.0,Spiral,Other,Other,Other,Spiral
19303.0,Spiral,Other,Other,Other,Spiral
19336.0,Other,Other,Irregular,Other,Irregular
19349.0,Other,Other,Irregular,Other,Irregular
20610.0,Other,Other,Irregular,Other,Irregular
19680.0,Other,Other,Irregular,Other,Irregular
20482.0,Spiral,Other,Other,Other,Spiral
20448.0,Spiral,Other,Other,Other,Spiral
20378.0,Spiral,Other,Other,Other,Spiral
20338.0,Other,Other,Irregular,Other,Irregular
20292.0,Other,Other,Irregular,Other,Irregular
20267.0,Spiral,Other,Other,Other,Spiral
20261.0,Spiral,Other,Other,Other,Spiral
20254.0,Other,Other,Irregular,Other,Irregular
20188.0,Spiral,Other,Other,Other,Spiral
20154.0,Spiral,Other,Other,Other,Spiral
19704.0,Other,Other,Irregular,Other,Irregular
19762.0,Spiral,Other,Other,Other,Spiral
19798.0,Other,Other,Irregular,Other,Irregular
19840.0,Spiral,Other,Other,Other,Spiral
19842.0,Spiral,Other,Other,Other,Spiral
19682.0,Spiral,Other,Other,Other,Spiral
19865.0,Other,Other,Irregular,Other,Irregular
19920.0,Spiral,Other,Other,Other,Spiral
19961.0,Spiral,Other,Other,Other,Spiral
19976.0,Spiral,Other,Other,Other,Spiral
19992.0,Other,Other,Irregular,Other,Irregular
20005.0,Spiral,Other,Other,Other,Spiral
175987.0,Other,Other,Irregular,Other,Irregular
84752.0,Spiral,Other,Other,Other,Spiral
84797.0,Other,Other,Irregular,Other,Irregular
130335.0,Spiral,Other,Other,Other,Spiral
130272.0,Other,Other,Irregular,Other,Irregular
130221.0,Other,Other,Irregular,Other,Irregular
130217.0,Spiral,Other,Other,Other,Spiral
130090.0,Spiral,Other,Other,Other,Spiral
130068.0,Spiral,Other,Other,Other,Spiral
130023.0,Spiral,Other,Other,Other,Spiral
130018.0,Spiral,Other,Other,Other,Spiral
130359.0,Spiral,Other,Other,Other,Spiral
129936.0,Spiral,Other,Other,Other,Spiral
129913.0,Spiral,Other,Other,Other,Spiral
129885.0,Other,Other,Irregular,Other,Irregular
129816.0,Spiral,Other,Other,Other,Spiral
129812.0,Spiral,Other,Other,Other,Spiral
129807.0,Other,Other,Irregular,Other,Irregular
129752.0,Other,Elliptical,Other,Other,Elliptical
129730.0,Spiral,Other,Other,Other,Spiral
129725.0,Spiral,Other,Other,Other,Spiral
129671.0,Spiral,Other,Other,Other,Spiral
129655.0,Spiral,Other,Other,Other,Spiral
129606.0,Spiral,Other,Other,Other,Spiral
129595.0,Other,Other,Irregular,Other,Irregular
129930.0,Spiral,Other,Other,Other,Spiral
130370.0,Spiral,Other,Other,Other,Spiral
130422.0,Spiral,Other,Other,Other,Spiral
131786.0,Spiral,Other,Other,Other,Spiral
131765.0,Spiral,Other,Other,Other,Spiral
131734.0,Spiral,Other,Other,Other,Spiral
131727.0,Spiral,Other,Other,Other,Spiral
131710.0,Other,Other,Irregular,Other,Irregular
131704.0,Spiral,Other,Other,Other,Spiral
131572.0,Spiral,Other,Other,Other,Spiral
131523.0,Spiral,Other,Other,Other,Spiral
131487.0,Spiral,Other,Other,Other,Spiral
131461.0,Other,Other,Irregular,Other,Irregular
131456.0,Spiral,Other,Other,Other,Spiral
131439.0,Spiral,Other,Other,Other,Spiral
131368.0,Spiral,Other,Other,Other,Spiral
131198.0,Spiral,Other,Other,Other,Spiral
131189.0,Spiral,Other,Other,Other,Spiral
130510.0,Spiral,Other,Other,Other,Spiral
130516.0,Spiral,Other,Other,Other,Spiral
130668.0,Spiral,Other,Other,Other,Spiral
130737.0,Spiral,Other,Other,Other,Spiral
130741.0,Spiral,Other,Other,Other,Spiral
130768.0,Spiral,Other,Other,Other,Spiral
129556.0,Spiral,Other,Other,Other,Spiral
130839.0,Spiral,Other,Other,Other,Spiral
130909.0,Other,Other,Irregular,Other,Irregular
131038.0,Spiral,Other,Other,Other,Spiral
131118.0,Spiral,Other,Other,Other,Spiral
130838.0,Spiral,Other,Other,Other,Spiral
129512.0,Spiral,Other,Other,Other,Spiral
129471.0,Spiral,Other,Other,Other,Spiral
129467.0,Spiral,Other,Other,Other,Spiral
128453.0,Spiral,Other,Other,Other,Spiral
128264.0,Spiral,Other,Other,Other,Spiral
128149.0,Spiral,Other,Other,Other,Spiral
128138.0,Spiral,Other,Other,Other,Spiral
128094.0,Spiral,Other,Other,Other,Spiral
128089.0,Other,Other,Irregular,Other,Irregular
128088.0,Spiral,Other,Other,Other,Spiral
128037.0,Spiral,Other,Other,Other,Spiral
128025.0,Other,Other,Irregular,Other,Irregular
127996.0,Other,Other,Irregular,Other,Irregular
127910.0,Spiral,Other,Other,Other,Spiral
127591.0,Other,Other,Irregular,Other,Irregular
127655.0,Other,Other,Irregular,Other,Irregular
127728.0,Spiral,Other,Other,Other,Spiral
127742.0,Spiral,Other,Other,Other,Spiral
127748.0,Spiral,Other,Other,Other,Spiral
128475.0,Spiral,Other,Other,Other,Spiral
127752.0,Other,Other,Irregular,Other,Irregular
127791.0,Other,Other,Irregular,Other,Irregular
127796.0,Spiral,Other,Other,Other,Spiral
127828.0,Spiral,Other,Other,Other,Spiral
127835.0,Other,Other,Irregular,Other,Irregular
127849.0,Spiral,Other,Other,Other,Spiral
127765.0,Spiral,Other,Other,Other,Spiral
128565.0,Spiral,Other,Other,Other,Spiral
129412.0,Spiral,Other,Other,Other,Spiral
129389.0,Other,Other,Irregular,Other,Irregular
129375.0,Other,Other,Irregular,Other,Irregular
129364.0,Spiral,Other,Other,Other,Spiral
129319.0,Other,Other,Irregular,Other,Irregular
129291.0,Spiral,Other,Other,Other,Spiral
129209.0,Spiral,Other,Other,Other,Spiral
129194.0,Spiral,Other,Other,Other,Spiral
129174.0,Spiral,Other,Other,Other,Spiral
129156.0,Spiral,Other,Other,Other,Spiral
129124.0,Other,Other,Irregular,Other,Irregular
129048.0,Spiral,Other,Other,Other,Spiral
128581.0,Spiral,Other,Other,Other,Spiral
128586.0,Other,Other,Irregular,Other,Irregular
128612.0,Spiral,Other,Other,Other,Spiral
128727.0,Spiral,Other,Other,Other,Spiral
128731.0,Other,Other,Irregular,Other,Irregular
128804.0,Spiral,Other,Other,Other,Spiral
128846.0,Other,Other,Irregular,Other,Irregular
128868.0,Other,Other,Irregular,Other,Irregular
128959.0,Spiral,Other,Other,Other,Spiral
137531.0,Spiral,Other,Other,Other,Spiral
137528.0,Spiral,Other,Other,Other,Spiral
137517.0,Spiral,Other,Other,Other,Spiral
137491.0,Spiral,Other,Other,Other,Spiral
137479.0,Other,Other,Irregular,Other,Irregular
137414.0,Spiral,Other,Other,Other,Spiral
137399.0,Spiral,Other,Other,Other,Spiral
137396.0,Spiral,Other,Other,Other,Spiral
137306.0,Spiral,Other,Other,Other,Spiral
137273.0,Spiral,Other,Other,Other,Spiral
137250.0,Other,Other,Irregular,Other,Irregular
137197.0,Other,Other,Irregular,Other,Irregular
137169.0,Other,Other,Irregular,Other,Irregular
137104.0,Spiral,Other,Other,Other,Spiral
136989.0,Spiral,Other,Other,Other,Spiral
136872.0,Spiral,Other,Other,Other,Spiral
135868.0,Spiral,Other,Other,Other,Spiral
135895.0,Spiral,Other,Other,Other,Spiral
136086.0,Other,Other,Irregular,Other,Irregular
136167.0,Spiral,Other,Other,Other,Spiral
137643.0,Other,Other,Irregular,Other,Irregular
136212.0,Other,Other,Irregular,Other,Irregular
136291.0,Other,Other,Irregular,Other,Irregular
136386.0,Other,Other,Irregular,Other,Irregular
136434.0,Other,Other,Irregular,Other,Irregular
136739.0,Spiral,Other,Other,Other,Spiral
136215.0,Spiral,Other,Other,Other,Spiral
135391.0,Spiral,Other,Other,Other,Spiral
137703.0,Spiral,Other,Other,Other,Spiral
137913.0,Other,Other,Irregular,Other,Irregular
139226.0,Other,Other,Irregular,Other,Irregular
139220.0,Spiral,Other,Other,Other,Spiral
139169.0,Spiral,Other,Other,Other,Spiral
139068.0,Spiral,Other,Other,Other,Spiral
139043.0,Spiral,Other,Other,Other,Spiral
138991.0,Other,Other,Irregular,Other,Irregular
138952.0,Spiral,Other,Other,Other,Spiral
138909.0,Spiral,Other,Other,Other,Spiral
138823.0,Spiral,Other,Other,Other,Spiral
138576.0,Spiral,Other,Other,Other,Spiral
137996.0,Other,Other,Irregular,Other,Irregular
138076.0,Other,Other,Irregular,Other,Irregular
137720.0,Other,Other,Irregular,Other,Irregular
138103.0,Spiral,Other,Other,Other,Spiral
138207.0,Other,Other,Irregular,Other,Irregular
138355.0,Other,Other,Irregular,Other,Irregular
138390.0,Spiral,Other,Other,Other,Spiral
138488.0,Spiral,Other,Other,Other,Spiral
138179.0,Spiral,Other,Other,Other,Spiral
127556.0,Spiral,Other,Other,Other,Spiral
135331.0,Other,Other,Irregular,Other,Irregular
135320.0,Other,Other,Irregular,Other,Irregular
133580.0,Spiral,Other,Other,Other,Spiral
133576.0,Other,Other,Other,Lenticular,Lenticular
133570.0,Spiral,Other,Other,Other,Spiral
133480.0,Spiral,Other,Other,Other,Spiral
133472.0,Spiral,Other,Other,Other,Spiral
133416.0,Other,Other,Irregular,Other,Irregular
133381.0,Spiral,Other,Other,Other,Spiral
133299.0,Spiral,Other,Other,Other,Spiral
133265.0,Spiral,Other,Other,Other,Spiral
133132.0,Spiral,Other,Other,Other,Spiral
133097.0,Spiral,Other,Other,Other,Spiral
132960.0,Other,Other,Irregular,Other,Irregular
132933.0,Spiral,Other,Other,Other,Spiral
132109.0,Other,Other,Irregular,Other,Irregular
132160.0,Spiral,Other,Other,Other,Spiral
132238.0,Spiral,Other,Other,Other,Spiral
132260.0,Other,Other,Irregular,Other,Irregular
132294.0,Spiral,Other,Other,Other,Spiral
132601.0,Other,Other,Irregular,Other,Irregular
132620.0,Spiral,Other,Other,Other,Spiral
132684.0,Other,Other,Irregular,Other,Irregular
132730.0,Spiral,Other,Other,Other,Spiral
132737.0,Other,Other,Irregular,Other,Irregular
132794.0,Other,Other,Irregular,Other,Irregular
132343.0,Spiral,Other,Other,Other,Spiral
133800.0,Spiral,Other,Other,Other,Spiral
133895.0,Other,Other,Irregular,Other,Irregular
135311.0,Spiral,Other,Other,Other,Spiral
135235.0,Spiral,Other,Other,Other,Spiral
135153.0,Other,Other,Irregular,Other,Irregular
135126.0,Spiral,Other,Other,Other,Spiral
135081.0,Other,Other,Irregular,Other,Irregular
134946.0,Other,Other,Irregular,Other,Irregular
134922.0,Other,Other,Irregular,Other,Irregular
134906.0,Spiral,Other,Other,Other,Spiral
134882.0,Spiral,Other,Other,Other,Spiral
134781.0,Spiral,Other,Other,Other,Spiral
134478.0,Spiral,Other,Other,Other,Spiral
134385.0,Spiral,Other,Other,Other,Spiral
133938.0,Other,Other,Irregular,Other,Irregular
133949.0,Other,Other,Irregular,Other,Irregular
134086.0,Other,Other,Irregular,Other,Irregular
133851.0,Spiral,Other,Other,Other,Spiral
134311.0,Other,Other,Irregular,Other,Irregular
134349.0,Other,Other,Irregular,Other,Irregular
134374.0,Spiral,Other,Other,Other,Spiral
127547.0,Spiral,Other,Other,Other,Spiral
127543.0,Spiral,Other,Other,Other,Spiral
122890.0,Spiral,Other,Other,Other,Spiral
122844.0,Spiral,Other,Other,Other,Spiral
122838.0,Spiral,Other,Other,Other,Spiral
122813.0,Spiral,Other,Other,Other,Spiral
122810.0,Other,Other,Irregular,Other,Irregular
122793.0,Other,Other,Irregular,Other,Irregular
122776.0,Other,Other,Irregular,Other,Irregular
122742.0,Other,Other,Irregular,Other,Irregular
122710.0,Spiral,Other,Other,Other,Spiral
122699.0,Spiral,Other,Other,Other,Spiral
122696.0,Spiral,Other,Other,Other,Spiral
122694.0,Spiral,Other,Other,Other,Spiral
122657.0,Spiral,Other,Other,Other,Spiral
122651.0,Spiral,Other,Other,Other,Spiral
122304.0,Spiral,Other,Other,Other,Spiral
122352.0,Other,Other,Irregular,Other,Irregular
122410.0,Spiral,Other,Other,Other,Spiral
122411.0,Spiral,Other,Other,Other,Spiral
122416.0,Spiral,Other,Other,Other,Spiral
122487.0,Spiral,Other,Other,Other,Spiral
122525.0,Other,Other,Irregular,Other,Irregular
122577.0,Spiral,Other,Other,Other,Spiral
122595.0,Other,Other,Irregular,Other,Irregular
122636.0,Spiral,Other,Other,Other,Spiral
122424.0,Spiral,Other,Other,Other,Spiral
122163.0,Spiral,Other,Other,Other,Spiral
122971.0,Other,Other,Irregular,Other,Irregular
123035.0,Spiral,Other,Other,Other,Spiral
123668.0,Spiral,Other,Other,Other,Spiral
123658.0,Spiral,Other,Other,Other,Spiral
123607.0,Spiral,Other,Other,Other,Spiral
123601.0,Spiral,Other,Other,Other,Spiral
123554.0,Other,Elliptical,Other,Other,Elliptical
123472.0,Spiral,Other,Other,Other,Spiral
123465.0,Spiral,Other,Other,Other,Spiral
123435.0,Other,Other,Irregular,Other,Irregular
123373.0,Spiral,Other,Other,Other,Spiral
123069.0,Spiral,Other,Other,Other,Spiral
123100.0,Other,Other,Irregular,Other,Irregular
123123.0,Other,Other,Irregular,Other,Irregular
123161.0,Spiral,Other,Other,Other,Spiral
123165.0,Spiral,Other,Other,Other,Spiral
123181.0,Spiral,Other,Other,Other,Spiral
123003.0,Spiral,Other,Other,Other,Spiral
123194.0,Other,Other,Irregular,Other,Irregular
123237.0,Spiral,Other,Other,Other,Spiral
123258.0,Spiral,Other,Other,Other,Spiral
123305.0,Spiral,Other,Other,Other,Spiral
123212.0,Spiral,Other,Other,Other,Spiral
122138.0,Spiral,Other,Other,Other,Spiral
122065.0,Spiral,Other,Other,Other,Spiral
120751.0,Other,Other,Irregular,Other,Irregular
120728.0,Spiral,Other,Other,Other,Spiral
120695.0,Other,Other,Irregular,Other,Irregular
120683.0,Other,Other,Irregular,Other,Irregular
120681.0,Spiral,Other,Other,Other,Spiral
120660.0,Spiral,Other,Other,Other,Spiral
120634.0,Spiral,Other,Other,Other,Spiral
120560.0,Spiral,Other,Other,Other,Spiral
120496.0,Spiral,Other,Other,Other,Spiral
120445.0,Spiral,Other,Other,Other,Spiral
120343.0,Spiral,Other,Other,Other,Spiral
120330.0,Spiral,Other,Other,Other,Spiral
120308.0,Other,Other,Irregular,Other,Irregular
120096.0,Spiral,Other,Other,Other,Spiral
120108.0,Spiral,Other,Other,Other,Spiral
120777.0,Spiral,Other,Other,Other,Spiral
120148.0,Other,Other,Irregular,Other,Irregular
120173.0,Spiral,Other,Other,Other,Spiral
120184.0,Spiral,Other,Other,Other,Spiral
120197.0,Other,Other,Irregular,Other,Irregular
120225.0,Spiral,Other,Other,Other,Spiral
120170.0,Spiral,Other,Other,Other,Spiral
120798.0,Spiral,Other,Other,Other,Spiral
120811.0,Spiral,Other,Other,Other,Spiral
122027.0,Spiral,Other,Other,Other,Spiral
122006.0,Spiral,Other,Other,Other,Spiral
121987.0,Other,Other,Irregular,Other,Irregular
121831.0,Other,Other,Irregular,Other,Irregular
121824.0,Spiral,Other,Other,Other,Spiral
121814.0,Spiral,Other,Other,Other,Spiral
121801.0,Spiral,Other,Other,Other,Spiral
121785.0,Spiral,Other,Other,Other,Spiral
121753.0,Spiral,Other,Other,Other,Spiral
121743.0,Spiral,Other,Other,Other,Spiral
121703.0,Other,Other,Irregular,Other,Irregular
121636.0,Spiral,Other,Other,Other,Spiral
121459.0,Spiral,Other,Other,Other,Spiral
121456.0,Spiral,Other,Other,Other,Spiral
121392.0,Spiral,Other,Other,Other,Spiral
120851.0,Spiral,Other,Other,Other,Spiral
120962.0,Other,Other,Irregular,Other,Irregular
121016.0,Spiral,Other,Other,Other,Spiral
121029.0,Other,Other,Irregular,Other,Irregular
120807.0,Spiral,Other,Other,Other,Spiral
121098.0,Other,Other,Irregular,Other,Irregular
121190.0,Spiral,Other,Other,Other,Spiral
121308.0,Spiral,Other,Other,Other,Spiral
121324.0,Other,Elliptical,Other,Other,Elliptical
121105.0,Spiral,Other,Other,Other,Spiral
123789.0,Spiral,Other,Other,Other,Spiral
126584.0,Spiral,Other,Other,Other,Spiral
126470.0,Other,Other,Irregular,Other,Irregular
126421.0,Spiral,Other,Other,Other,Spiral
126405.0,Spiral,Other,Other,Other,Spiral
126401.0,Spiral,Other,Other,Other,Spiral
126310.0,Spiral,Other,Other,Other,Spiral
126305.0,Other,Other,Irregular,Other,Irregular
126268.0,Spiral,Other,Other,Other,Spiral
126231.0,Spiral,Other,Other,Other,Spiral
126228.0,Spiral,Other,Other,Other,Spiral
126225.0,Spiral,Other,Other,Other,Spiral
125889.0,Spiral,Other,Other,Other,Spiral
125919.0,Other,Other,Irregular,Other,Irregular
125974.0,Other,Other,Irregular,Other,Irregular
125980.0,Spiral,Other,Other,Other,Spiral
126056.0,Spiral,Other,Other,Other,Spiral
