SGA_ID,Spiral,Spiral_Pred,Elliptical,Elliptical_Pred,Irregular,Irregular_Pred,Lenticular,Lenticular_Pred
1278818.0,0,Other,0,Other,1,Irregular,0,Other
1278973.0,1,Spiral,0,Other,0,Other,0,Other
1279106.0,0,Other,0,Other,1,Irregular,0,Other
1279229.0,0,Other,0,Other,1,Irregular,0,Other
1279300.0,0,Other,0,Other,1,Irregular,0,Other
1279356.0,1,Spiral,0,Other,0,Other,0,Other
1279403.0,0,Other,0,Other,0,Other,0,Other
1279407.0,1,Spiral,0,Other,0,Other,0,Other
1279436.0,1,Spiral,0,Other,0,Other,0,Other
1279817.0,1,Spiral,0,Other,0,Other,0,Other
1279860.0,0,Other,0,Other,1,Irregular,0,Other
1279893.0,1,Spiral,0,Other,0,Other,0,Other
1280019.0,1,Spiral,0,Other,0,Other,0,Other
1280045.0,0,Other,0,Other,1,Irregular,0,Other
1280349.0,0,Other,0,Other,1,Irregular,0,Other
1280676.0,1,Spiral,0,Other,0,Other,0,Other
1280707.0,0,Other,0,Other,0,Other,0,Other
1280738.0,1,Spiral,0,Other,0,Other,0,Other
1280759.0,1,Spiral,0,Other,0,Other,0,Other
1280831.0,1,Spiral,0,Other,0,Other,0,Other
1280843.0,1,Spiral,0,Other,0,Other,0,Other
1281002.0,1,Spiral,0,Other,0,Other,0,Other
1281032.0,0,Other,0,Other,0,Other,0,Other
1281238.0,1,Spiral,0,Other,0,Other,0,Other
1281387.0,0,Other,0,Other,1,Irregular,0,Other
1281410.0,1,Spiral,0,Other,0,Other,0,Other
1281449.0,0,Other,0,Other,1,Irregular,0,Other
1281504.0,1,Spiral,0,Other,0,Other,0,Other
1281562.0,0,Other,0,Other,0,Other,0,Other
1281564.0,0,Other,0,Other,0,Other,0,Other
1281605.0,1,Spiral,0,Other,0,Other,0,Other
1281627.0,0,Other,0,Other,1,Irregular,0,Other
1281844.0,1,Spiral,0,Other,0,Other,0,Other
1281853.0,0,Other,0,Other,0,Other,0,Other
1281928.0,0,Other,0,Other,0,Other,0,Other
1282217.0,0,Other,0,Other,0,Other,0,Other
1282241.0,0,Other,0,Other,1,Irregular,0,Other
1282299.0,1,Spiral,0,Other,0,Other,0,Other
1282354.0,0,Other,0,Other,1,Irregular,0,Other
1282372.0,0,Other,0,Other,0,Other,0,Other
1282383.0,1,Spiral,0,Other,0,Other,0,Other
1282407.0,0,Other,0,Other,0,Other,0,Other
1282564.0,1,Spiral,0,Other,0,Other,0,Other
1282624.0,1,Spiral,0,Other,0,Other,0,Other
1282676.0,1,Spiral,0,Other,0,Other,0,Other
1282700.0,1,Spiral,0,Other,0,Other,0,Other
1282796.0,1,Spiral,0,Other,0,Other,0,Other
1283145.0,0,Other,0,Other,0,Other,0,Other
1283259.0,1,Spiral,0,Other,0,Other,0,Other
1283292.0,1,Spiral,0,Other,0,Other,0,Other
1283395.0,1,Spiral,0,Other,0,Other,0,Other
1283441.0,0,Other,0,Other,0,Other,0,Other
1283484.0,1,Spiral,0,Other,0,Other,0,Other
1283576.0,0,Other,0,Other,0,Other,0,Other
1283591.0,0,Other,0,Other,0,Other,0,Other
1283792.0,1,Spiral,0,Other,0,Other,0,Other
1283820.0,1,Spiral,0,Other,0,Other,0,Other
1283913.0,0,Other,0,Other,1,Irregular,0,Other
1283948.0,0,Other,0,Other,0,Other,0,Other
1283963.0,1,Spiral,0,Other,0,Other,0,Other
1284005.0,1,Spiral,0,Other,0,Other,0,Other
1284012.0,0,Other,0,Other,1,Irregular,0,Other
1284363.0,1,Spiral,0,Other,0,Other,0,Other
1284476.0,1,Spiral,0,Other,0,Other,0,Other
1284501.0,1,Spiral,0,Other,0,Other,0,Other
1284553.0,0,Other,0,Other,0,Other,0,Other
1284991.0,0,Other,0,Other,0,Other,0,Other
1285052.0,1,Spiral,0,Other,0,Other,0,Other
1285066.0,0,Other,0,Other,1,Irregular,0,Other
1285247.0,1,Spiral,0,Other,0,Other,0,Other
1285248.0,1,Spiral,0,Other,0,Other,0,Other
1285273.0,1,Spiral,0,Other,0,Other,0,Other
1285305.0,1,Spiral,0,Other,0,Other,0,Other
1285316.0,0,Other,0,Other,1,Irregular,0,Other
1285409.0,0,Other,0,Other,0,Other,0,Other
1285415.0,1,Spiral,0,Other,0,Other,0,Other
1285523.0,1,Spiral,0,Other,0,Other,0,Other
1285627.0,0,Other,0,Other,1,Irregular,0,Other
1285640.0,1,Spiral,0,Other,0,Other,0,Other
1285714.0,1,Spiral,0,Other,0,Other,0,Other
1285728.0,0,Other,0,Other,1,Irregular,0,Other
1286113.0,1,Spiral,0,Other,0,Other,0,Other
1286227.0,0,Other,0,Other,0,Other,0,Other
1286438.0,0,Other,0,Other,0,Other,0,Other
1286517.0,0,Other,0,Other,1,Irregular,0,Other
1286710.0,0,Other,0,Other,1,Irregular,0,Other
1286837.0,0,Other,0,Other,0,Other,0,Other
1286924.0,1,Spiral,0,Other,0,Other,0,Other
1286954.0,0,Other,0,Other,0,Other,0,Other
1287007.0,1,Spiral,0,Other,0,Other,0,Other
1287010.0,1,Spiral,0,Other,0,Other,0,Other
1287197.0,0,Other,0,Other,1,Irregular,0,Other
1287465.0,1,Spiral,0,Other,0,Other,0,Other
1287671.0,1,Spiral,0,Other,0,Other,0,Other
1288070.0,1,Spiral,0,Other,0,Other,0,Other
1288271.0,1,Spiral,0,Other,0,Other,0,Other
1288316.0,1,Spiral,0,Other,0,Other,0,Other
1288650.0,0,Other,0,Other,1,Irregular,0,Other
1288837.0,1,Spiral,0,Other,0,Other,0,Other
1288865.0,1,Spiral,0,Other,0,Other,0,Other
1288898.0,0,Other,0,Other,1,Irregular,0,Other
1288899.0,1,Spiral,0,Other,0,Other,0,Other
1288911.0,0,Other,0,Other,0,Other,0,Other
1289052.0,1,Spiral,0,Other,0,Other,0,Other
1289212.0,0,Other,0,Other,1,Irregular,0,Other
1289224.0,0,Other,0,Other,1,Irregular,0,Other
1289228.0,1,Spiral,0,Other,0,Other,0,Other
1289236.0,0,Other,0,Other,0,Other,0,Other
1289384.0,1,Spiral,0,Other,0,Other,0,Other
1289450.0,0,Other,0,Other,0,Other,0,Other
1289532.0,1,Spiral,0,Other,0,Other,0,Other
1289572.0,1,Spiral,0,Other,0,Other,0,Other
1289615.0,0,Other,0,Other,1,Irregular,0,Other
1289632.0,0,Other,0,Other,0,Other,0,Other
1289665.0,1,Spiral,0,Other,0,Other,0,Other
1289745.0,0,Other,0,Other,1,Irregular,0,Other
1290024.0,0,Other,0,Other,0,Other,0,Other
1290039.0,0,Other,0,Other,0,Other,0,Other
1290197.0,1,Spiral,0,Other,0,Other,0,Other
1290227.0,0,Other,0,Other,0,Other,0,Other
1290354.0,1,Spiral,0,Other,0,Other,0,Other
1290437.0,0,Other,0,Other,1,Irregular,0,Other
1290500.0,0,Other,0,Other,0,Other,0,Other
1290789.0,1,Spiral,0,Other,0,Other,0,Other
1290813.0,1,Spiral,0,Other,0,Other,0,Other
1290876.0,0,Other,0,Other,1,Irregular,0,Other
1290887.0,1,Spiral,0,Other,0,Other,0,Other
1291105.0,0,Other,0,Other,1,Irregular,0,Other
1291331.0,0,Other,0,Other,0,Other,0,Other
1291363.0,0,Other,0,Other,1,Irregular,0,Other
1291838.0,0,Other,0,Other,1,Irregular,0,Other
1291857.0,1,Spiral,0,Other,0,Other,0,Other
1292004.0,0,Other,0,Other,0,Other,0,Other
1292083.0,0,Other,0,Other,1,Irregular,0,Other
1292179.0,0,Other,0,Other,0,Other,0,Other
1292189.0,0,Other,0,Other,0,Other,0,Other
1292336.0,1,Spiral,0,Other,0,Other,0,Other
1292413.0,1,Spiral,0,Other,0,Other,0,Other
1292492.0,0,Other,0,Other,1,Irregular,0,Other
1292700.0,0,Other,0,Other,0,Other,0,Other
1292758.0,0,Other,0,Other,0,Other,0,Other
1292780.0,1,Spiral,0,Other,0,Other,0,Other
1292791.0,1,Spiral,0,Other,0,Other,0,Other
1292798.0,1,Spiral,0,Other,0,Other,0,Other
1292860.0,0,Other,0,Other,1,Irregular,0,Other
1292995.0,1,Spiral,0,Other,0,Other,0,Other
1293039.0,1,Spiral,0,Other,0,Other,0,Other
1293058.0,0,Other,0,Other,1,Irregular,0,Other
1293249.0,0,Other,0,Other,1,Irregular,0,Other
1293336.0,1,Spiral,0,Other,0,Other,0,Other
1293481.0,1,Spiral,0,Other,0,Other,0,Other
1293484.0,1,Spiral,0,Other,0,Other,0,Other
1293486.0,1,Spiral,0,Other,0,Other,0,Other
1293540.0,1,Spiral,0,Other,0,Other,0,Other
1293694.0,1,Spiral,0,Other,0,Other,0,Other
1293750.0,1,Spiral,0,Other,0,Other,0,Other
1293968.0,0,Other,0,Other,0,Other,0,Other
1294089.0,1,Spiral,0,Other,0,Other,0,Other
1294165.0,0,Other,0,Other,1,Irregular,0,Other
1294166.0,0,Other,0,Other,0,Other,0,Other
1294203.0,1,Spiral,0,Other,0,Other,0,Other
1294510.0,1,Spiral,0,Other,0,Other,0,Other
1294581.0,0,Other,0,Other,0,Other,0,Other
1294712.0,0,Other,0,Other,0,Other,0,Other
1294740.0,1,Spiral,0,Other,0,Other,0,Other
1295047.0,1,Spiral,0,Other,0,Other,0,Other
1295099.0,0,Other,0,Other,0,Other,0,Other
1295100.0,0,Other,0,Other,0,Other,0,Other
1295103.0,0,Other,0,Other,0,Other,0,Other
1295220.0,1,Spiral,0,Other,0,Other,0,Other
1295357.0,0,Other,0,Other,1,Irregular,0,Other
1295412.0,0,Other,0,Other,0,Other,0,Other
1295553.0,0,Other,0,Other,1,Irregular,0,Other
1295606.0,1,Spiral,0,Other,0,Other,0,Other
1295660.0,1,Spiral,0,Other,0,Other,0,Other
1295696.0,0,Other,0,Other,0,Other,0,Other
1295834.0,0,Other,0,Other,1,Irregular,0,Other
1295844.0,0,Other,0,Other,0,Other,0,Other
1296008.0,0,Other,0,Other,0,Other,0,Other
1296065.0,1,Spiral,0,Other,0,Other,0,Other
1296121.0,1,Spiral,0,Other,0,Other,0,Other
1296164.0,1,Spiral,0,Other,1,Irregular,0,Other
1296268.0,1,Spiral,0,Other,0,Other,0,Other
1296335.0,1,Spiral,0,Other,0,Other,0,Other
1296493.0,1,Spiral,0,Other,0,Other,0,Other
1296589.0,1,Spiral,0,Other,0,Other,0,Other
1296696.0,0,Other,0,Other,0,Other,0,Other
1296737.0,0,Other,0,Other,0,Other,0,Other
1296739.0,1,Spiral,0,Other,0,Other,0,Other
1296755.0,0,Other,0,Other,1,Irregular,0,Other
1296786.0,1,Spiral,0,Other,0,Other,0,Other
1296865.0,1,Spiral,0,Other,0,Other,0,Other
1296936.0,1,Spiral,0,Other,0,Other,0,Other
1297071.0,0,Other,0,Other,0,Other,0,Other
1297157.0,1,Spiral,0,Other,0,Other,0,Other
1297285.0,1,Spiral,0,Other,0,Other,0,Other
1297295.0,1,Spiral,0,Other,0,Other,0,Other
1297324.0,0,Other,0,Other,0,Other,0,Other
1297362.0,1,Spiral,0,Other,0,Other,0,Other
1297373.0,0,Other,0,Other,0,Other,0,Other
1297456.0,1,Spiral,0,Other,0,Other,0,Other
1298051.0,0,Other,0,Other,1,Irregular,0,Other
1298232.0,1,Spiral,0,Other,0,Other,0,Other
1298629.0,0,Other,0,Other,1,Irregular,0,Other
1298844.0,1,Spiral,0,Other,0,Other,0,Other
1299016.0,1,Spiral,0,Other,0,Other,0,Other
1299026.0,0,Other,0,Other,0,Other,0,Other
1299287.0,1,Spiral,0,Other,0,Other,0,Other
1299576.0,0,Other,0,Other,1,Irregular,0,Other
1299642.0,1,Spiral,0,Other,0,Other,0,Other
1299890.0,0,Other,0,Other,1,Irregular,0,Other
1299926.0,0,Other,0,Other,0,Other,0,Other
1300019.0,0,Other,0,Other,0,Other,0,Other
1300292.0,0,Other,0,Other,0,Other,0,Other
1300336.0,0,Other,0,Other,1,Irregular,0,Other
1300458.0,1,Spiral,0,Other,0,Other,0,Other
1300762.0,1,Spiral,0,Other,0,Other,0,Other
1301290.0,0,Other,0,Other,0,Other,0,Other
1301768.0,1,Spiral,0,Other,0,Other,0,Other
1301829.0,1,Spiral,0,Other,0,Other,0,Other
1302245.0,1,Spiral,0,Other,0,Other,0,Other
1302796.0,1,Spiral,0,Other,0,Other,0,Other
1302877.0,1,Spiral,0,Other,0,Other,0,Other
1302948.0,1,Spiral,0,Other,0,Other,0,Other
1303015.0,0,Other,0,Other,0,Other,0,Other
1303239.0,0,Other,0,Other,0,Other,0,Other
1303301.0,1,Spiral,0,Other,0,Other,0,Other
1304058.0,0,Other,0,Other,0,Other,0,Other
1304229.0,1,Spiral,0,Other,0,Other,0,Other
1304279.0,1,Spiral,0,Other,0,Other,0,Other
1304330.0,1,Spiral,0,Other,0,Other,0,Other
1304387.0,0,Other,0,Other,0,Other,0,Other
1304679.0,1,Spiral,0,Other,0,Other,0,Other
1304766.0,1,Spiral,0,Other,0,Other,0,Other
1304772.0,1,Spiral,0,Other,0,Other,0,Other
1304908.0,0,Other,0,Other,1,Irregular,0,Other
1305036.0,1,Spiral,0,Other,0,Other,0,Other
1305536.0,0,Other,1,Elliptical,0,Other,0,Other
1305587.0,1,Spiral,0,Other,0,Other,0,Other
1305611.0,1,Spiral,0,Other,0,Other,0,Other
1305678.0,0,Other,0,Other,1,Irregular,0,Other
1305891.0,0,Other,0,Other,0,Other,0,Other
1305924.0,0,Other,0,Other,1,Irregular,0,Other
1305972.0,1,Spiral,0,Other,0,Other,0,Other
1305975.0,1,Spiral,0,Other,0,Other,0,Other
1306256.0,1,Spiral,0,Other,0,Other,0,Other
1306825.0,1,Spiral,0,Other,0,Other,0,Other
1306857.0,1,Spiral,0,Other,0,Other,0,Other
1307816.0,1,Spiral,0,Other,0,Other,0,Other
1307987.0,0,Other,0,Other,1,Irregular,0,Other
1308962.0,0,Other,0,Other,1,Irregular,0,Other
1308994.0,1,Spiral,0,Other,0,Other,0,Other
1309161.0,1,Spiral,0,Other,0,Other,0,Other
1309485.0,0,Other,0,Other,0,Other,0,Other
1309831.0,0,Other,0,Other,1,Irregular,0,Other
1309952.0,0,Other,0,Other,1,Irregular,0,Other
1310122.0,1,Spiral,0,Other,0,Other,0,Other
1310163.0,0,Other,0,Other,0,Other,0,Other
1310316.0,0,Other,0,Other,0,Other,0,Other
1310430.0,0,Other,0,Other,0,Other,0,Other
1310697.0,0,Other,0,Other,1,Irregular,0,Other
1310885.0,0,Other,0,Other,1,Irregular,0,Other
1310915.0,1,Spiral,0,Other,0,Other,0,Other
1311959.0,0,Other,0,Other,1,Irregular,0,Other
1312468.0,1,Spiral,0,Other,0,Other,0,Other
1312898.0,1,Spiral,0,Other,0,Other,0,Other
1313121.0,0,Other,0,Other,0,Other,0,Other
1313225.0,1,Spiral,0,Other,0,Other,0,Other
1313295.0,0,Other,0,Other,0,Other,0,Other
1313577.0,0,Other,0,Other,0,Other,0,Other
1313686.0,0,Other,0,Other,0,Other,0,Other
1313848.0,0,Other,0,Other,1,Irregular,0,Other
1313855.0,1,Spiral,0,Other,0,Other,0,Other
1314846.0,0,Other,0,Other,1,Irregular,0,Other
1314923.0,1,Spiral,0,Other,0,Other,0,Other
1315167.0,1,Spiral,0,Other,0,Other,0,Other
1315221.0,1,Spiral,0,Other,0,Other,0,Other
1315663.0,0,Other,0,Other,0,Other,0,Other
1315783.0,0,Other,0,Other,0,Other,0,Other
1315827.0,0,Other,0,Other,0,Other,0,Other
1315997.0,0,Other,0,Other,1,Irregular,0,Other
1316378.0,0,Other,0,Other,0,Other,0,Other
1316518.0,1,Spiral,0,Other,0,Other,0,Other
1316980.0,0,Other,0,Other,1,Irregular,0,Other
1317102.0,0,Other,0,Other,0,Other,0,Other
1317372.0,1,Spiral,0,Other,0,Other,0,Other
1317642.0,1,Spiral,0,Other,0,Other,0,Other
1317903.0,0,Other,0,Other,1,Irregular,0,Other
1318173.0,0,Other,0,Other,0,Other,0,Other
1318218.0,0,Other,0,Other,1,Irregular,0,Other
1318347.0,1,Spiral,0,Other,0,Other,0,Other
1318891.0,0,Other,0,Other,1,Irregular,0,Other
1319301.0,1,Spiral,0,Other,0,Other,0,Other
1319443.0,1,Spiral,0,Other,0,Other,0,Other
1319600.0,0,Other,0,Other,0,Other,0,Other
1319937.0,1,Spiral,0,Other,0,Other,0,Other
1319998.0,1,Spiral,0,Other,0,Other,0,Other
1320136.0,0,Other,0,Other,0,Other,0,Other
1320218.0,0,Other,0,Other,0,Other,0,Other
1320555.0,1,Spiral,0,Other,0,Other,0,Other
1320662.0,0,Other,0,Other,0,Other,0,Other
1320681.0,0,Other,0,Other,1,Irregular,0,Other
1320824.0,0,Other,0,Other,0,Other,0,Other
1320831.0,1,Spiral,0,Other,0,Other,0,Other
1321336.0,1,Spiral,0,Other,0,Other,0,Other
1321524.0,1,Spiral,0,Other,0,Other,0,Other
1321978.0,0,Other,0,Other,1,Irregular,0,Other
1322315.0,1,Spiral,0,Other,0,Other,0,Other
1322449.0,1,Spiral,0,Other,0,Other,0,Other
1322602.0,0,Other,0,Other,1,Irregular,0,Other
1322682.0,0,Other,0,Other,0,Other,0,Other
1322872.0,1,Spiral,0,Other,0,Other,0,Other
1322941.0,0,Other,0,Other,0,Other,0,Other
1323067.0,0,Other,0,Other,1,Irregular,0,Other
1324049.0,1,Spiral,0,Other,0,Other,0,Other
1324155.0,0,Other,0,Other,0,Other,0,Other
1324440.0,0,Other,0,Other,0,Other,0,Other
1324753.0,0,Other,0,Other,0,Other,0,Other
1325225.0,0,Other,1,Elliptical,0,Other,0,Other
1325521.0,0,Other,0,Other,0,Other,0,Other
1325626.0,0,Other,0,Other,0,Other,0,Other
1325951.0,0,Other,0,Other,0,Other,0,Other
1326253.0,1,Spiral,0,Other,0,Other,0,Other
1326276.0,0,Other,0,Other,0,Other,0,Other
1326312.0,0,Other,0,Other,1,Irregular,0,Other
1326791.0,1,Spiral,0,Other,0,Other,0,Other
1326902.0,1,Spiral,0,Other,0,Other,0,Other
1327207.0,1,Spiral,0,Other,0,Other,0,Other
1327374.0,1,Spiral,0,Other,0,Other,0,Other
1327556.0,0,Other,0,Other,1,Irregular,0,Other
1327726.0,0,Other,0,Other,0,Other,0,Other
1327853.0,0,Other,0,Other,0,Other,0,Other
1327859.0,1,Spiral,0,Other,0,Other,0,Other
1327908.0,0,Other,0,Other,1,Irregular,0,Other
1327929.0,1,Spiral,0,Other,0,Other,0,Other
1328327.0,0,Other,0,Other,0,Other,0,Other
1328454.0,0,Other,0,Other,0,Other,0,Other
1329261.0,0,Other,0,Other,1,Irregular,0,Other
1329436.0,0,Other,0,Other,0,Other,0,Other
1329536.0,1,Spiral,0,Other,0,Other,0,Other
1329650.0,1,Spiral,0,Other,0,Other,0,Other
1329666.0,0,Other,0,Other,1,Irregular,0,Other
1330217.0,1,Spiral,0,Other,0,Other,0,Other
1331649.0,0,Other,0,Other,1,Irregular,0,Other
1332083.0,1,Spiral,0,Other,0,Other,0,Other
1332442.0,0,Other,0,Other,1,Irregular,0,Other
1332447.0,1,Spiral,0,Other,0,Other,0,Other
1332500.0,1,Spiral,0,Other,0,Other,0,Other
1332591.0,0,Other,0,Other,1,Irregular,0,Other
1332609.0,0,Other,0,Other,0,Other,0,Other
1332610.0,0,Other,0,Other,0,Other,0,Other
1332700.0,0,Other,0,Other,0,Other,0,Other
1332830.0,1,Spiral,0,Other,0,Other,0,Other
1332987.0,0,Other,0,Other,0,Other,0,Other
1333003.0,1,Spiral,0,Other,0,Other,0,Other
1333138.0,0,Other,0,Other,0,Other,0,Other
1333185.0,1,Spiral,0,Other,0,Other,0,Other
1333859.0,1,Spiral,0,Other,0,Other,0,Other
1333993.0,0,Other,0,Other,1,Irregular,0,Other
1334010.0,1,Spiral,0,Other,0,Other,0,Other
1334113.0,1,Spiral,0,Other,0,Other,0,Other
1334194.0,0,Other,0,Other,1,Irregular,0,Other
1334241.0,0,Other,0,Other,0,Other,0,Other
1334476.0,0,Other,0,Other,1,Irregular,0,Other
1334488.0,1,Spiral,0,Other,0,Other,0,Other
1334780.0,1,Spiral,0,Other,0,Other,0,Other
1334901.0,0,Other,0,Other,0,Other,0,Other
1335916.0,0,Other,0,Other,0,Other,0,Other
1336157.0,0,Other,0,Other,1,Irregular,0,Other
1336247.0,1,Spiral,0,Other,0,Other,0,Other
1336746.0,1,Spiral,0,Other,0,Other,0,Other
1336983.0,0,Other,0,Other,1,Irregular,0,Other
1337125.0,0,Other,0,Other,0,Other,0,Other
1337206.0,1,Spiral,0,Other,0,Other,0,Other
1337391.0,0,Other,0,Other,0,Other,0,Other
1337870.0,1,Spiral,0,Other,0,Other,0,Other
1338191.0,0,Other,0,Other,0,Other,0,Other
1338226.0,1,Spiral,0,Other,0,Other,0,Other
1338331.0,1,Spiral,0,Other,0,Other,0,Other
1339024.0,1,Spiral,0,Other,0,Other,0,Other
1339110.0,0,Other,0,Other,0,Other,0,Other
1339190.0,0,Other,0,Other,1,Irregular,0,Other
1339575.0,1,Spiral,0,Other,0,Other,0,Other
1339832.0,0,Other,0,Other,1,Irregular,0,Other
1340375.0,0,Other,0,Other,0,Other,0,Other
1340783.0,1,Spiral,0,Other,0,Other,0,Other
1340832.0,0,Other,1,Elliptical,0,Other,0,Other
1340901.0,1,Spiral,0,Other,0,Other,0,Other
1341092.0,0,Other,0,Other,0,Other,0,Other
1341691.0,0,Other,0,Other,0,Other,0,Other
1341696.0,0,Other,0,Other,1,Irregular,0,Other
1341833.0,1,Spiral,0,Other,0,Other,0,Other
1342380.0,0,Other,0,Other,0,Other,0,Other
1342639.0,0,Other,0,Other,0,Other,0,Other
1342675.0,0,Other,0,Other,0,Other,0,Other
1343114.0,0,Other,0,Other,0,Other,0,Other
1343249.0,0,Other,0,Other,0,Other,0,Other
1343463.0,0,Other,0,Other,0,Other,0,Other
1343556.0,1,Spiral,0,Other,0,Other,0,Other
1343922.0,0,Other,0,Other,0,Other,0,Other
1344573.0,1,Spiral,0,Other,0,Other,0,Other
1344895.0,1,Spiral,0,Other,0,Other,0,Other
1345056.0,0,Other,0,Other,1,Irregular,0,Other
1345100.0,0,Other,0,Other,0,Other,0,Other
1345479.0,0,Other,0,Other,0,Other,0,Other
1345893.0,1,Spiral,0,Other,0,Other,0,Other
1346026.0,1,Spiral,0,Other,0,Other,0,Other
1346108.0,1,Spiral,0,Other,0,Other,0,Other
1346843.0,1,Spiral,0,Other,0,Other,0,Other
1347014.0,0,Other,0,Other,1,Irregular,0,Other
1347089.0,1,Spiral,0,Other,0,Other,0,Other
1347119.0,0,Other,0,Other,0,Other,0,Other
1347316.0,1,Spiral,0,Other,0,Other,0,Other
1347404.0,1,Spiral,0,Other,0,Other,0,Other
1347418.0,1,Spiral,0,Other,0,Other,0,Other
1347456.0,0,Other,0,Other,1,Irregular,0,Other
1347466.0,0,Other,0,Other,0,Other,0,Other
1347473.0,1,Spiral,0,Other,0,Other,0,Other
1347481.0,1,Spiral,0,Other,0,Other,0,Other
1347542.0,1,Spiral,0,Other,0,Other,0,Other
1347605.0,0,Other,0,Other,0,Other,0,Other
1347701.0,1,Spiral,0,Other,0,Other,0,Other
1347702.0,1,Spiral,0,Other,0,Other,0,Other
1347708.0,0,Other,0,Other,1,Irregular,0,Other
1347842.0,0,Other,0,Other,0,Other,0,Other
1347911.0,1,Spiral,0,Other,0,Other,0,Other
1348001.0,1,Spiral,0,Other,0,Other,0,Other
1348203.0,1,Spiral,0,Other,0,Other,0,Other
1348320.0,1,Spiral,0,Other,0,Other,0,Other
1348411.0,0,Other,0,Other,1,Irregular,0,Other
1348445.0,1,Spiral,0,Other,0,Other,0,Other
1348560.0,0,Other,0,Other,1,Irregular,0,Other
1348562.0,1,Spiral,0,Other,0,Other,0,Other
1348609.0,1,Spiral,0,Other,0,Other,0,Other
1348637.0,0,Other,0,Other,0,Other,0,Other
1348737.0,1,Spiral,0,Other,0,Other,0,Other
1348881.0,1,Spiral,0,Other,0,Other,0,Other
1348890.0,0,Other,0,Other,0,Other,0,Other
1348923.0,0,Other,0,Other,0,Other,0,Other
1348966.0,0,Other,0,Other,0,Other,0,Other
1348982.0,0,Other,0,Other,0,Other,0,Other
1349028.0,1,Spiral,0,Other,0,Other,0,Other
1349168.0,0,Other,1,Elliptical,0,Other,0,Other
1349190.0,1,Spiral,0,Other,0,Other,0,Other
1349285.0,0,Other,0,Other,0,Other,0,Other
1349386.0,1,Spiral,0,Other,0,Other,0,Other
1349418.0,0,Other,0,Other,0,Other,0,Other
1349444.0,1,Spiral,0,Other,0,Other,0,Other
1349473.0,1,Spiral,0,Other,0,Other,0,Other
1349528.0,0,Other,0,Other,0,Other,0,Other
1349555.0,0,Other,0,Other,1,Irregular,0,Other
1349603.0,1,Spiral,0,Other,0,Other,0,Other
1349746.0,1,Spiral,0,Other,0,Other,0,Other
1349783.0,1,Spiral,0,Other,0,Other,0,Other
1349848.0,1,Spiral,0,Other,0,Other,0,Other
1349860.0,0,Other,0,Other,1,Irregular,0,Other
1350065.0,1,Spiral,0,Other,0,Other,0,Other
1350298.0,1,Spiral,0,Other,0,Other,0,Other
1350391.0,0,Other,0,Other,0,Other,0,Other
1350438.0,1,Spiral,0,Other,0,Other,0,Other
1350683.0,0,Other,0,Other,0,Other,0,Other
1350738.0,1,Spiral,0,Other,0,Other,0,Other
1350756.0,1,Spiral,0,Other,0,Other,0,Other
1350837.0,0,Other,0,Other,0,Other,0,Other
1350950.0,1,Spiral,0,Other,0,Other,0,Other
1351074.0,1,Spiral,0,Other,0,Other,0,Other
1351149.0,1,Spiral,0,Other,0,Other,0,Other
1351389.0,0,Other,0,Other,0,Other,0,Other
1351430.0,0,Other,0,Other,0,Other,0,Other
1351503.0,1,Spiral,0,Other,0,Other,0,Other
1351599.0,0,Other,0,Other,1,Irregular,0,Other
1351735.0,0,Other,0,Other,1,Irregular,0,Other
1351774.0,0,Other,0,Other,1,Irregular,0,Other
1351863.0,1,Spiral,0,Other,0,Other,0,Other
1351966.0,0,Other,0,Other,1,Irregular,0,Other
1352067.0,1,Spiral,0,Other,1,Irregular,0,Other
1352256.0,1,Spiral,0,Other,0,Other,0,Other
1352479.0,0,Other,0,Other,0,Other,0,Other
1352556.0,1,Spiral,0,Other,0,Other,0,Other
1352575.0,0,Other,0,Other,0,Other,0,Other
1352625.0,0,Other,0,Other,0,Other,0,Other
1353141.0,0,Other,0,Other,0,Other,0,Other
1353191.0,0,Other,0,Other,0,Other,0,Other
1353444.0,1,Spiral,0,Other,0,Other,0,Other
1353734.0,1,Spiral,0,Other,0,Other,0,Other
1353796.0,0,Other,1,Elliptical,0,Other,0,Other
1353857.0,0,Other,0,Other,0,Other,0,Other
1353925.0,1,Spiral,0,Other,0,Other,0,Other
1353970.0,0,Other,0,Other,0,Other,0,Other
1354111.0,1,Spiral,0,Other,0,Other,0,Other
1354164.0,0,Other,0,Other,0,Other,0,Other
1354194.0,0,Other,0,Other,0,Other,0,Other
1354213.0,0,Other,0,Other,0,Other,0,Other
1354266.0,1,Spiral,0,Other,0,Other,0,Other
1354480.0,1,Spiral,0,Other,0,Other,0,Other
1354506.0,0,Other,0,Other,0,Other,0,Other
1354757.0,1,Spiral,0,Other,0,Other,0,Other
1354795.0,1,Spiral,0,Other,0,Other,0,Other
1354822.0,1,Spiral,0,Other,0,Other,0,Other
1354894.0,1,Spiral,0,Other,0,Other,0,Other
1354931.0,0,Other,0,Other,1,Irregular,0,Other
1355002.0,1,Spiral,0,Other,0,Other,0,Other
1355039.0,1,Spiral,0,Other,0,Other,0,Other
1355053.0,0,Other,0,Other,1,Irregular,0,Other
1355292.0,1,Spiral,0,Other,0,Other,0,Other
1355550.0,1,Spiral,0,Other,0,Other,0,Other
1355561.0,1,Spiral,0,Other,0,Other,0,Other
