# RA DEC
150.43916 17.34389
150.44 17.68472
150.4525 9.87222
150.45416 13.78056
150.46124 12.24583
150.47958 24.67972
150.48041 6.30639
150.48125 4.46389
150.48541 15.75833
150.48666 11.71667
150.49957 32.88139
150.49875 3.9725
150.52209 12.35583
150.53084 35.43667
150.52835 17.14056
150.52959 1.25833
150.53293 17.82972
150.535 3.05833
150.54543 11.64111
150.54959 3.05167
150.55917 33.85389
150.56042 30.71194
150.55501 10.81333
150.5675 19.21583
150.565 34.32528
150.56917 13.59167
150.57042 4.97417
150.57251 5.71472
150.57959 34.23583
150.59377 29.73
150.59666 13.695
150.60667 18.70083
150.63335 24.18639
150.63583 19.03111
150.63667 19.89417
150.63583 13.25694
150.64043 34.93889
150.6425 6.81444
150.65167 19.17667
150.65126 1.82389
150.65834 21.32667
150.66167 12.16694
150.67209 24.1425
150.67001 14.61639
150.67334 4.03917
150.67416 4.455
150.6796 16.46944
150.6821 4.03889
150.69167 21.68194
150.70001 13.15389
150.70502 12.15583
150.70502 11.72944
150.71292 34.07555
150.71626 20.20361
150.71918 14.55694
150.72751 12.9725
150.73126 8.42861
150.73793 35.24528
150.7446 25.60222
150.74168 4.70861
150.74542 6.27917
150.74626 2.33972
150.7525 33.69528
150.75375 20.33833
150.75125 11.83389
150.75917 5.86944
150.76125 10.74972
150.77625 33.03778
150.77417 11.44694
150.77876 12.35583
150.79625 32.60416
150.80084 4.19194
150.80751 1.89944
150.81541 2.09417
150.84625 12.95222
150.8475 6.47028
150.855 10.45528
150.875 13.10028
150.88417 33.74139
150.88792 21.17861
150.8875 16.02667
150.88542 7.84056
150.94167 23.52972
150.93832 0.95972
150.96501 33.39972
150.96083 11.09833
150.96083 5.56472
150.96542 2.27944
150.97125 22.18722
150.97958 28.33
150.98375 23.25278
150.98543 2.41583
150.99333 14.22194
151.00876 31.05055
151.0079 15.24528
151.01543 22.48806
151.01208 1.64722
151.01917 31.185
151.02542 18.2
151.02501 3.50167
151.03168 29.93083
151.03291 6.51111
151.05417 24.14361
151.05708 25.18083
151.06374 24.23806
151.06958 10.7925
151.06917 3.69361
151.06999 6.14083
151.07666 0.12222
151.08501 12.3775
151.09624 32.53083
151.09583 13.62556
151.10167 31.0375
151.11792 28.6775
151.12541 14.78083
151.13208 26.6625
151.14249 10.4125
151.16875 29.36389
151.17542 25.3725
151.1725 7.19944
151.18208 24.59694
151.18208 25.98028
151.18251 10.42944
151.18959 30.97417
151.19583 25.23361
151.19583 8.36222
151.20084 5.36889
151.21333 35.11555
151.21124 11.90611
151.22708 31.34861
151.22501 14.4575
151.24416 22.11639
151.24707 21.53972
151.24792 8.78944
151.25082 12.5075
151.26416 31.78861
151.25708 5.28972
151.28374 22.12556
151.28999 3.205
151.29916 31.43083
151.295 3.35389
151.30167 4.16306
151.31166 21.45333
151.31792 20.05805
151.31541 2.7275
151.32582 1.64472
151.34583 19.29194
151.34 2.55333
151.34207 7.74361
151.35333 11.72972
151.36499 24.26944
151.36792 11.12056
151.36833 4.11778
151.37207 2.63889
151.38374 25.79389
151.39333 27.515
151.40292 36.03695
151.4025 30.74139
151.39749 3.06278
151.40334 14.88389
151.41873 9.58444
151.42833 6.43833
151.43916 1.60861
151.44624 13.22583
151.46167 20.80194
151.45708 10.55333
151.45708 5.025
151.47083 31.73472
151.47374 27.9075
151.47916 20.39444
151.47501 13.08472
151.48833 2.85111
151.49416 29.14389
151.49707 23.85889
151.49081 2.58611
151.49208 3.77194
151.49249 4.50667
151.5025 21.315
151.51543 3.12056
151.51543 10.63472
151.51501 7.46444
151.51584 10.92556
151.52042 7.13056
151.53 31.56472
151.53375 1.815
151.53584 11.09778
151.54208 25.155
151.53835 2.53667
151.54584 7.225
151.55418 14.49972
151.5625 28.49306
151.56041 3.82889
151.56085 4.03389
151.57625 28.95056
151.58043 23.75278
151.57333 6.10889
151.5771 14.0825
151.57793 6.02917
151.59793 24.23278
151.62418 32.94056
151.62418 12.86639
151.625 2.47944
151.64084 19.40055
151.63417 8.60111
151.63751 14.43667
151.64668 7.08667
151.65959 12.3225
151.66084 9.79556
151.67166 28.17306
151.67667 9.97083
151.69499 11.6625
151.70459 19.21361
151.72459 19.59945
151.72292 1.4625
151.72667 13.54222
151.73083 10.67278
151.7446 16.3575
151.74959 28.39556
151.75584 18.67278
151.75876 13.18444
151.76457 12.91
151.76666 5.01278
151.76709 7.01444
151.77792 15.98083
151.78667 21.28028
151.78999 2.65778
151.79167 16.54417
151.79666 33.02083
151.79666 12.6475
151.80167 32.67778
151.79834 0.81306
151.81 22.19083
151.80374 6.94778
151.81209 31.05778
151.81291 18.37722
151.81125 16.29694
151.83043 30.08639
151.83209 14.88167
151.8325 10.35611
151.84084 31.3625
151.83667 9.87472
151.83792 4.08083
151.85417 19.55805
151.85875 24.76306
151.85542 12.98722
151.8575 0.62556
151.86792 16.39694
151.86833 12.27028
151.88167 20.95111
151.88458 14.60667
151.88541 2.38944
151.88834 9.97278
151.89 13.10833
151.90791 7.11861
151.92584 12.36056
151.94417 29.33445
151.93959 3.36917
151.95334 31.89639
151.95375 34.31333
151.95708 2.86333
151.96501 0.29861
151.97375 29.46583
151.97542 0.43278
151.985 35.01333
151.99042 20.8975
151.99374 19.24917
151.99001 13.22389
152.0079 30.54305
152.00542 0.36
152.01125 11.21444
152.01917 19.11556
152.01707 14.79972
152.02457 19.28694
152.01917 13.69361
152.02083 14.74361
152.0325 29.545
152.02666 2.34722
152.04916 18.71083
152.05249 30.09778
152.05374 5.08028
152.06459 24.39278
152.06624 30.48972
152.06792 4.91806
152.07417 2.25667
152.08499 31.86722
152.08665 18.40333
152.08542 0.25417
152.1075 19.0325
152.11499 22.755
152.11624 33.34917
152.11957 16.73167
152.12959 20.64083
152.13333 19.71667
152.13791 22.69139
152.13376 0.35833
152.14249 29.84222
152.14749 14.46639
152.15416 18.23333
152.15457 12.33
152.17166 16.78083
152.17416 9.45917
152.18875 31.11889
152.19624 16.22639
152.20375 15.60139
152.20375 17.36028
152.20584 14.85389
152.20625 16.36139
152.20792 13.22806
152.21584 9.47278
152.22542 32.53833
152.24458 32.01278
152.25458 18.87639
152.255 32.49805
152.28583 27.60389
152.28874 29.61778
152.31416 32.61777
152.32166 5.40972
152.3275 12.5975
152.33208 27.94472
152.33875 30.53472
152.34833 16.91306
152.36499 8.90889
152.38124 30.15111
152.41 27.7625
152.41415 5.27556
152.42207 5.885
152.44208 32.21111
152.44083 12.07944
152.44415 5.17722
152.4525 27.09861
152.46457 30.31972
152.45876 1.21139
152.46748 14.14111
152.49916 11.92278
152.50458 16.03417
152.505 17.01194
152.50667 16.46722
152.51167 8.16194
152.51501 12.03778
152.53708 17.70583
152.54666 27.465
152.54501 16.36139
152.57126 32.27778
152.58125 8.12861
152.5871 17.01306
152.59 2.18167
152.60001 27.12139
152.61583 27.95583
152.61668 2.23444
152.62291 13.76444
152.63501 18.91194
152.64293 35.24222
152.65376 16.67917
152.65918 27.38083
152.6575 12.6025
152.66376 28.98806
152.6575 5.15028
152.66751 24.41611
152.67001 20.07417
152.68542 33.26222
152.69749 33.28889
152.70334 27.34139
152.70502 15.92306
152.71667 23.10111
152.72958 15.95194
152.72876 1.06444
152.73793 32.2175
152.73625 13.37528
152.74542 25.50028
152.74709 3.57306
152.75168 9.84972
152.75917 19.05028
152.75333 7.65194
152.7625 15.97611
152.77458 35.70583
152.77083 9.75806
152.77708 1.22528
152.78209 10.35722
152.78876 7.78556
152.80042 -0.04667
152.80833 24.40944
152.81708 24.07195
152.81958 16.00389
152.82666 0.44778
152.82957 5.89333
152.84625 3.14833
152.85625 13.78889
152.8725 30.78944
152.88126 28.97445
152.88499 18.30472
152.91417 8.61278
152.9321 5.04806
152.94542 18.84056
152.955 7.54778
152.96251 28.01944
152.97 16.44
152.98958 16.26528
153.015 6.38667
153.02249 23.08945
153.01917 17.00472
153.035 34.78083
153.03542 7.12611
153.04126 6.06472
153.04916 4.91944
153.05624 22.4825
153.06999 6.22361
153.0775 27.86333
153.07999 27.08972
153.07417 5.18972
153.08875 14.91333
153.09291 16.5025
153.10376 35.57417
153.10042 11.44278
153.10916 1.24806
153.10834 6.17889
153.11125 14.03806
153.11458 5.71667
153.12541 29.46667
153.12334 16.89333
153.12334 10.76333
153.12833 11.46444
153.13832 18.20222
153.1375 6.41333
153.14499 19.99556
153.15083 35.92611
153.14999 19.99722
153.14958 15.53306
153.14792 6.64667
153.155 18.2975
153.1875 19.00472
153.18666 29.03917
153.18958 31.01639
153.19583 35.90722
153.19624 22.66444
153.18916 4.81639
153.2 19.77889
153.20625 18.48056
153.20667 7.10528
153.21042 12.66917
153.21875 22.72083
153.21416 4.78639
153.21625 4.74167
153.2225 5.34083
153.23666 6.16972
153.2525 17.03167
153.25958 15.84111
153.285 35.31028
153.29749 19.60389
153.29459 2.34667
153.29666 4.29778
153.3054 27.91556
153.30666 20.16528
153.30916 12.65583
153.31084 14.88056
153.315 6.08056
153.32291 5.10417
153.34915 31.74278
153.34541 23.24389
153.35124 6.07556
153.35957 27.51583
153.36 33.27083
153.36749 18.61083
153.37334 35.95222
153.37915 22.74222
153.37958 29.54889
153.38124 19.90694
153.38292 29.96611
153.38374 30.14444
153.38499 35.73222
153.38458 20.17555
153.38832 8.58944
153.39667 7.84306
153.40166 5.98917
153.40457 3.64139
153.41415 23.50167
153.40958 5.93972
153.4225 3.41222
153.43832 31.79778
153.43958 18.12222
153.44542 29.54139
153.44499 6.89167
153.46916 0.55528
153.47333 18.12778
153.47624 3.52083
153.48999 11.58528
153.5 28.05611
153.49707 7.02194
153.50543 14.78556
153.51001 3.13444
153.5175 29.64111
153.51625 3.36472
153.52876 8.76083
153.52876 10.14167
153.53459 3.56389
153.54251 34.335
153.54208 14.02778
153.54501 15.84667
153.55167 20.93222
153.56126 3.46556
153.5625 14.18861
153.56999 5.00583
153.58292 28.79305
153.57666 6.50917
153.58624 35.87666
153.58333 15.78944
153.59042 22.12806
153.59291 30.17278
153.6171 24.80139
153.62376 15.90139
153.62917 29.305
153.63293 35.84
153.63167 10.97778
153.64043 30.745
153.63916 8.47083
153.64626 11.87944
153.67166 20.80611
153.67375 19.55917
153.66833 17.20167
153.66959 3.39028
153.66959 4.95167
153.67709 24.71083
153.67584 15.38778
153.69376 12.6025
153.70168 17.64833
153.70209 4.21583
153.7075 3.65306
153.71124 13.33639
153.72 3.39083
153.74083 35.42945
153.74667 16.87583
153.75 7.79944
153.75583 26.49611
153.76666 21.17389
153.76666 5.68333
153.78041 8.18833
153.79041 28.85056
153.78583 5.24194
153.80624 21.08917
153.8125 4.29472
153.81418 5.38028
153.82208 10.80889
153.83084 12.99639
153.83292 18.05639
153.83624 20.77695
153.86792 13.05889
153.86833 3.59556
153.87959 24.72417
153.87582 9.26528
153.88 14.03611
153.88042 6.04722
153.88583 32.51333
153.88376 3.68833
153.88583 3.72361
153.89542 22.12028
153.89833 6.94806
153.90001 6.35222
153.92543 6.57139
153.92584 7.32861
153.94083 18.94722
153.94167 19.37417
153.95375 21.74389
153.95625 20.65167
153.95708 7.05194
153.97792 7.0075
153.98375 2.68611
153.985 6.51389
153.99333 6.80694
154.00041 34.13778
154.00291 4.95306
154.00833 5.11083
154.00833 3.93806
154.03125 24.64528
154.02834 7.98806
154.06541 24.22667
154.06 4.49972
154.0625 12.61639
154.0625 6.69667
154.07167 18.58917
154.07999 35.98861
154.07332 4.38389
154.08376 16.52972
154.08542 7.90639
154.09125 24.7525
154.08708 9.58111
154.08665 4.30944
154.08708 4.81972
154.095 22.04667
154.14499 20.95083
154.14583 22.09333
154.14708 21.12028
154.16124 12.57361
154.17708 27.6175
154.1725 2.07278
154.18791 20.93806
154.20041 22.44806
154.22874 28.95306
154.22542 0.895
154.235 20.25417
154.22916 3.83333
154.23125 5.65806
154.24208 3.81917
154.25626 29.60583
154.25626 35.53305
154.25334 17.96639
154.25792 2.00972
154.26709 19.16833
154.26459 3.65472
154.28917 33.84833
154.28459 6.33833
154.29375 13.19389
154.29416 4.33361
154.29834 15.65583
154.29959 6.53667
154.31 7.065
154.31876 22.42167
154.32085 1.71861
154.32793 21.235
154.33542 15.49083
154.34543 21.80111
154.34334 14.00139
154.34334 6.57806
154.35542 24.23833
154.35793 29.36695
154.35793 17.10222
154.35751 4.12056
154.3671 0.21472
154.38667 5.35806
154.41458 21.68667
154.41125 17.38556
154.41833 6.35472
154.42625 22.80667
154.43709 19.48056
154.43333 9.44278
154.44334 22.33139
154.45001 27.86667
154.45334 35.67417
154.44835 9.13583
154.45416 21.8675
154.45959 19.46389
154.45584 12.2075
154.46667 8.10306
154.47585 19.97972
154.47958 21.07667
154.50125 21.58361
154.51042 22.30722
154.51167 14.27806
154.51375 1.56139
154.51501 1.27667
154.51501 4.30667
154.5275 15.80306
154.53334 23.19139
154.53708 21.82806
154.53375 0.10694
154.53667 6.76167
154.53793 7.14278
154.54793 12.8875
154.55792 20.66667
154.55751 9.73111
154.55792 7.03111
154.56958 28.01861
154.5675 12.1225
154.57751 7.04361
154.5925 22.31306
154.59084 13.26417
154.60542 27.90444
154.60583 35.06639
154.60376 4.17167
154.61501 34.63194
154.61833 3.28917
154.6275 22.88056
154.62459 17.74472
154.63249 25.91389
154.63708 18.89639
154.63916 25.28917
154.6375 4.57139
154.64166 14.21167
154.64917 13.2325
154.65625 21.70667
154.66083 22.24139
154.66042 16.7
154.66042 3.26222
154.67043 20.24222
154.68417 34.83667
154.68542 15.70417
154.6925 1.66972
154.72168 28.61611
154.72168 2.24444
154.72958 35.08667
154.73375 13.14917
154.73793 1.67806
154.74416 1.70444
154.75041 14.33639
154.75583 21.28778
154.7625 22.16278
154.76416 25.03667
154.77583 19.97611
154.77292 17.18111
154.78416 34.67583
154.78667 3.37417
154.79083 16.10389
154.79999 17.35361
154.80666 5.45111
154.80916 2.98444
154.81125 2.0525
154.81999 9.19111
154.825 9.10944
154.83751 31.93278
154.83665 22.69972
154.86084 22.63694
154.86292 13.46222
154.87125 29.38722
154.87001 14.3925
154.87625 19.39278
154.87001 1.31694
154.87959 21.26667
154.87582 1.90889
154.88458 13.05028
154.89084 35.67667
154.89334 18.67
154.89583 19.40556
154.89375 16.00556
154.89749 20.625
154.89874 21.28167
154.90541 6.32889
154.91667 10.00417
154.92291 12.83583
154.93375 22.45111
154.94667 22.59306
154.96042 21.77139
154.96584 33.37222
154.98209 16.12167
154.985 35.22667
154.98999 20.94139
155.00166 4.69167
155.0125 32.16778
155.00874 8.19806
155.01917 24.30167
155.03166 19.70417
155.03374 20.09945
155.03999 13.33222
155.0425 16.00722
155.04749 27.82084
155.04332 6.95222
155.04541 13.02
155.04666 13.42833
155.05292 1.51778
155.06708 27.75972
155.06332 6.80278
155.0704 24.60028
155.095 27.80472
155.09624 24.54417
155.09708 16.16639
155.10582 4.43389
155.11583 8.04472
155.15584 6.55722
155.16959 28.69056
155.16499 8.15167
155.1675 0.00472
155.17291 13.95889
155.17207 8.41778
155.17458 8.2175
155.17667 2.59694
155.19165 14.44694
155.19666 21.54305
155.19916 26.11028
155.2 32.20111
155.20209 14.98833
155.20667 14.0925
155.20833 11.38111
155.20999 14.01389
155.21957 6.15972
155.22166 6.78
155.22749 4.15583
155.23708 18.53694
155.23541 20.15861
155.23833 25.3675
155.23958 14.0425
155.24625 16.33778
155.24541 4.91667
155.25375 27.24083
155.27126 8.52083
155.27917 14.17889
155.29416 13.29556
155.30708 25.65055
155.30084 8.11667
155.30708 21.0675
155.30583 3.71917
155.31375 26.70361
155.31543 35.66722
155.31293 7.4025
155.3271 19.65222
155.33209 12.1725
155.34 16.11222
155.34793 23.73333
155.34666 6.71944
155.3475 7.14833
155.35292 10.47694
155.35417 13.00056
155.36084 8.64361
155.38417 35.01472
155.38501 22.54722
155.38667 9.37278
155.38959 11.95972
155.40208 23.95945
155.40334 21.6875
155.40251 14.43028
155.40791 20.94667
155.40459 6.02861
155.40875 13.4425
155.40875 0.90333
155.40959 12.57889
155.41959 8.75167
155.43376 21.5975
155.43292 14.92472
155.43709 26.89806
155.43791 18.08361
155.45293 12.92694
155.46292 13.71833
155.46333 13.37583
155.4675 20.03555
155.46791 35.06944
155.47125 23.86639
155.46584 16.97972
155.46877 13.92222
155.46959 0.29861
155.47876 23.67139
155.48959 8.23972
155.49292 15.63778
155.50209 25.87667
155.51334 20.58833
155.51791 20.47
155.51416 14.00556
155.52292 12.6975
155.52417 13.77583
155.53667 24.24083
155.53375 14.94667
155.5425 22.35722
155.55501 20.58833
155.56041 31.95222
155.55875 13.70806
155.55875 16.80278
155.55959 10.50306
155.56876 20.78833
155.57542 22.42139
155.58125 21.56806
155.57834 16.87139
155.57751 10.36944
155.60085 1.20306
155.60916 19.38806
155.60085 3.99556
155.61043 3.88667
155.62125 14.90972
155.62375 13.19944
155.63376 4.57917
155.64709 0.62972
155.66667 27.36167
155.66458 12.87389
155.67584 20.85111
155.68709 19.80417
155.69292 16.32861
155.69917 25.14056
155.70125 3.76167
155.7025 12.13639
155.71167 20.80194
155.73126 18.34694
155.73334 17.885
155.73708 14.78
155.74251 16.58694
155.75209 18.85306
155.75626 13.2375
155.77083 4.13639
155.77415 10.85333
155.78168 12.845
155.78168 8.11583
155.78917 8.97833
155.79126 17.96361
155.79375 12.23639
155.79875 18.35472
155.79875 14.23806
155.80751 29.86056
155.80583 8.40111
155.81708 19.53889
155.8175 18.13694
155.81876 9.22611
155.82083 12.3725
155.83376 16.665
155.83792 21.12028
155.84084 22.91278
155.84958 22.37361
155.85875 18.98222
155.85458 9.93944
155.86792 19.66055
155.86375 16.19417
155.86957 19.93444
155.87125 19.86278
155.87375 25.58556
155.87709 21.69639
155.8725 8.68278
155.87917 10.95722
155.89 18.11111
155.89499 25.80222
155.89667 33.08167
155.89874 22.3725
155.89626 17.66889
155.90042 22.72806
155.90042 20.28472
155.91083 28.31944
155.91292 12.63611
155.9225 33.76944
155.92334 7.86583
155.92542 10.91861
155.92792 7.21778
155.93042 8.05833
155.9375 33.49556
155.93875 27.11806
155.94083 6.0975
155.95209 23.66917
155.94708 13.95722
155.95041 12.6225
155.95792 19.17805
155.95291 12.48139
155.95792 33.80056
155.96083 26.21278
155.96542 9.98806
155.97374 31.61917
155.96957 6.40444
155.97833 21.80361
155.97917 1.01556
155.98041 17.76278
156.00166 25.7275
156.00041 28.27167
156.00041 12.68917
156.00291 17.09861
156.00874 21.07806
156.01082 0.20806
156.02415 17.11556
156.03374 28.51111
156.03041 0.1475
156.03291 13.57444
156.03624 16.74722
156.04749 17.05194
156.05333 21.05111
156.06207 24.43305
156.05957 15.28528
156.07623 9.80611
156.08624 28.5775
156.0829 16.20806
156.08583 15.75833
156.08998 26.94305
156.09457 14.49167
156.09583 7.72972
156.10249 25.94139
156.10709 24.40722
156.10873 28.01889
156.11375 20.40055
156.11375 28.29639
156.11499 4.67556
156.13208 18.88667
156.12791 12.96639
156.12874 11.18944
156.13582 24.24167
156.13292 6.545
156.14291 20.14194
156.14166 8.13972
156.14667 10.28944
156.15207 21.775
156.15416 27.86139
156.15541 11.90611
156.16415 36.00611
156.16251 20.15389
156.15916 8.50889
156.16666 20.285
156.16541 14.76056
156.17291 3.20111
156.1804 34.65472
156.17625 11.075
156.18124 6.43389
156.19749 14.99083
156.19749 18.02028
156.20999 32.02694
156.20876 20.20583
156.2104 13.14528
156.21167 3.85056
156.22958 32.71305
156.245 19.95139
156.24583 6.00361
156.25835 19.77306
156.2525 3.23
156.25584 12.73444
156.26918 17.14944
156.27124 9.52389
156.28041 28.0975
156.29167 13.59722
156.30209 35.50056
156.30542 9.63444
156.31291 22.61972
156.3125 13.43778
156.31708 20.15472
156.32542 0.88667
156.33084 20.0125
156.33418 23.45056
156.33209 17.12833
156.33376 0.64028
156.35501 22.35278
156.35625 10.61278
156.35959 17.26111
156.36166 0.87694
156.37334 9.86444
156.38458 0.38667
156.39125 16.75694
156.39166 5.40556
156.40083 16.32306
156.40918 13.985
156.40959 12.74528
156.41792 17.12639
156.42209 18.51667
156.42334 28.68305
156.42043 16.17778
156.42166 11.74583
156.42917 0.7625
156.43083 13.26472
156.43791 26.66278
156.45084 30.16
156.44292 5.65083
156.45001 13.74028
156.46542 12.71972
156.47459 23.49722
156.47083 14.36361
156.47749 7.50833
156.49709 20.36417
156.49083 5.49333
156.49583 0.51556
156.5025 16.72417
156.51707 21.59667
156.52667 22.43444
156.53082 33.555
156.52708 7.46944
156.53291 18.50889
156.53041 10.17111
156.53792 12.57111
